presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2022-05-9,2022-02-8,36200700000,"348,26",REG AMP VIVIENDA         
2022-05-9,2022-04-11,34201700000,"433,03",REFORMAS INTERNAS        
2022-05-10,2022-02-24,5802000000,"6600,42",CONST OFICINAS           
2022-05-10,2022-03-2, 00953O00900000  ,"77,7",REG Y AMPL VIVIENDA      
2022-05-11,2020-08-6,109601000000,"193,76",VIVIENDA                 
2022-05-11,2022-02-22,70401600000,"144,23",REFORMAS INTERNAS        
2022-05-11,2022-04-5, 0930A201600000  ,"201,63",CONS VIVIENDA            
2022-05-11,2022-04-22,19100900000,"156,17",CONS. AMP VIVIENDA       
2022-05-11,2022-04-22, 00908F00900000  ,"170,5",CONS. AMP VIVIENDA       
2022-05-12,2021-05-31, P0401003600000  ,"42982,24",PLANTA DE SILOS          
2022-05-12,2022-01-13, 00407A03900000  ,"225,54",REG COCHERAS             
2022-05-12,2022-04-19,58502300000,"118,87",REFORMA INTERNA          
2022-05-12,2022-04-21,33701800000,"386,22",REG VIVIENDA             
2022-05-13,2020-02-18,30802300000,"86,17",CONS. AMP VIVIENDA       
2022-05-13,2022-02-4, 00548B01500000  ,"293,27",CONS. AMP VIVIENDA       
2022-05-16,2021-12-3,127800300000,"205,59",REG Y AMPL VIVIENDA      
2022-05-16,2022-04-1, 00789A01800000  ,"136,46",REG VIVIENDA             
2022-05-16,2022-04-19,10001400000,"123,56",REG VIVIENDA             
2022-05-16,2022-05-3, 00081A03200000  ,"61,16",CONS VIVIENDA            
2022-05-19,2021-11-9,70801800000,"374,43",CONS DEPARTAMENTOS       
2022-05-19,2022-03-31,75801800000,"239,17",CONST LOCAL Y VIVIENDA   
2022-05-19,2022-04-19,86801500000,"67,94",REG VIVIENDA             
2022-05-19,2022-04-29, 00678C00400000  ,"104,34",REG VIVIENDA             
2022-05-20,2022-02-24,64001700000,"164,93",REG AMP VIVIENDA         
2022-05-20,2022-03-18, 01073F00700000  ,"398,88",AMP VIVIENDA             
2022-05-20,2022-03-31, 00908F03100000  ,"168,44",CONS VIVIENDA            
2022-05-20,2022-04-7, 00931R01200000  ,"292,8",FABRICA DE SODA          
2022-05-23,2020-07-2,39501200000,"1159,18",REG VIVIENDA             
2022-05-23,2021-03-31,51303500000,"3018,41",CONS DEPARTAMENTOS       
2022-05-23,2022-04-7,80203000000,"59,85",CONS VIVIENDA            
2022-05-23,2022-04-28,65401300000,"145,8",REG VIVIENDA             
2022-05-24,2022-03-4,35200500000,"76,96",REG VIVIENDA             
2022-05-24,2022-03-17,106301500000,"166,18",CONS. AMP VIVIENDA       
2022-05-24,2022-04-7,58102600000,"203,98",REFORMAS INTERNAS        
2022-05-26,2021-08-10, 00931E00500000  ,"64,05",CONS VIVIENDA            
2022-05-26,2022-02-9, 00808B01800000  ,"39,47",VIVIENDA-MUNICIPAL       
2022-05-26,2022-03-14,29201400000,"207,03",DEMOLICION PARCIAL       
2022-05-26,2022-04-4,33301500000,"156,44",REG ALERO                
2022-05-26,2022-04-25,112501000000,"208,94",AMP VIVIENDA             
2022-05-26,2022-04-27, 00119B01200000  ,"39,47",CONS VIVIENDA            
2022-05-26,2022-04-27,103100500000,"116,1",DEMOLICION PARCIAL       
2022-05-27,2022-03-25, 00931B00600000  ,"195,83",CONS. AMP VIVIENDA       
2022-05-27,2022-04-12, 00931R01000000  ,"186,1",REG VIVIENDA             
2022-05-27,2022-04-29,65503800000,"94,1",CONS COCHERAS            
2022-05-27,2022-05-5, 00930E01300000  ,"112,32",CONS VIVIENDA            
2022-05-30,2021-04-22,100901100000,"168,43",REG VIVIENDA             
2022-05-30,2021-12-15,95800800000,"157,29",REG VIVIENDA             
2022-05-30,2022-04-6,37100200000,"161,54",REG ALERO                
2022-05-30,2022-04-21,44301900000,"238,58",REG VIVIENDA             
2022-05-30,2022-04-21, 0148E101700000  ,"145,23",RELEVAMIENTO             
2022-05-30,2022-04-27,22000300000,"80,23",DEMOLICION PARCIAL       
2022-05-30,2022-05-9,58802100000,"153,85",AMP VIVIENDA             
2022-06-1,2021-11-23,22000400000,"246,07",REG ALERO                
2022-06-1,2021-12-23, 00809G02100000  ,"83,94",CONS VIVIENDA            
2022-06-1,2022-02-21,61402700000,"351,6",REG AMPLIACION           
2022-06-1,2022-04-21,80902600000,"79,92",CONS VIVIENDA            
2022-06-1,2022-04-21, 0148E101600000  ,"136,44",REG VIVIENDA             
2022-06-2,2021-10-25,15501500000,"661,52",CONST AMP                
2022-06-2,2021-12-7,53102400000,"267,48",CONS. AMP VIVIENDA       
2022-06-2,2022-03-2,126901300000,"82,06",REG VIVIENDA             
2022-06-2,2022-03-7, P1300102100000  ,"2809,62",CONST AMP                
2022-06-2,2022-03-18,34802100000,"255,62",REG AMP VIVIENDA         
2022-06-2,2022-04-25,64200100000,"205,7",CONS. AMP VIVIENDA       
2022-06-2,2022-05-12,107402500000,"78,4",REG VIVIENDA             
2022-06-3,2022-02-7, 00809G02000000  ,"39,47",PLANO MUNICIPAL          
2022-06-3,2022-04-1,54302100000,"203,49",REG VIVIENDA             
2022-06-3,2022-04-11,62303300001,"323,83",DEMOLICION PARCIAL       
2022-06-3,  /  /  ,76101600000,"270,96",CONS. AMP VIVIENDA       
2022-06-6,2021-12-14,71101300000,"188,83",COCHERA                  
2022-06-6,2021-12-15,61501300000,"122,12",REG VIVIENDA             
2022-06-6,2021-12-30,91400200000,"221,16",CONS VIVIENDA            
2022-06-6,2022-02-23,65101500000,"197,31",REG.PISCINA              
2022-06-6,2022-03-3,94900100000,"290,96",REG VIVIENDA             
2022-06-6,2022-03-16, 0930A201800000  ,"199,85",CONS VIVIENDA            
2022-06-6,2022-04-20,26301000000,"129,61",REG VIVIENDA             
2022-06-7,2022-02-16,102100500000,"200,31",REG VIVIENDA             
2022-06-7,2022-03-28,25201200000,"153,28",CONS. AMP VIVIENDA       
2022-06-7,2022-03-31, P0900900500000  ,"252,07",CONS. AMP VIVIENDA       
2022-06-7,2022-04-6,34002100000,"280,87",DEMOLICION PARCIAL       
2022-06-7,2022-04-7, 00747B03800000  ,"202,2",CONS. AMP VIVIENDA       
2022-06-7,2022-04-19,72502200000,"188,12",REG.PISCINA              
2022-06-7,2022-04-19,79100600000,"131,36",REG VIVIENDA             
2022-06-7,2022-04-27,72400600000,"209,07",CONS. AMP VIVIENDA       
2022-06-8,2022-03-25,104202500000,"66,79",CONS VIVIENDA            
2022-06-8,2022-04-5, 01281B01100000  ,"2804,97",DEMOLICION DEPOSITO      
2022-06-8,2022-05-6, 00931K01800000  ,"204,81",REG AMPLIACION           
2022-06-8,2022-05-10,86601700000,"24,5",REG DEPOSITO             
2022-06-9,2021-12-20, 00145C00200000  ,"190,7",REG ALERO                
2022-06-9,2022-03-18,16701000000,"132,17",REG Y AMPL VIVIENDA      
2022-06-9,2022-04-22,79402400000,"92,91",CONS VIVIENDA            
2022-06-10,2022-03-29,107501400000,"4,5",CONS PISCINA             
2022-06-10,2022-04-7,27200100000,"507,55",REG VIVIENDA             
2022-06-10,2022-04-7,109401100000,"76,22",REG VIVIENDA             
2022-06-10,2022-05-4, 00081A03100000  ,"75,39",CONS VIVIENDA            
2022-06-10,2022-05-4, 00804C00200000  ,75,CONS VIVIENDA            
2022-06-13,2022-01-11,104401300000,"166,97",REG Y AMPL VIVIENDA      
2022-06-13,2022-03-7,8202200000,"129,18",REG AMP VIVIENDA         
2022-06-13,2022-03-31, 00548C00300000  ,"185,99",REG VIVIENDA             
2022-06-13,2022-04-28, 01261F01300000  ,"333,15",CONS. AMP VIVIENDA       
2022-06-14,2022-05-2,127400200000,"282,34",CONFORME A OBRA          
2022-06-14,2022-05-10,9101900000,"243,11",CONS VIVIENDA            
2022-06-14,2022-05-11,66303600000,"393,54",REG VIVIENDA             
2022-06-14,2022-05-27,89300600000,"42,39",RELEVAMIENTO             
2022-06-14,2022-06-9, P1302502000000  ,"9616,04",FABRICA                  
2022-06-15,2020-11-25, 00678A01000000  ,"126,52",AMP VIVIENDA             
2022-06-15,2022-01-26,84500700000,"117,75",                         
2022-06-15,2022-03-29,44000100000,"3596,78",CLUB DEPORTIVO           
2022-06-15,2022-04-29, 01073A00800000  ,"142,16",AMP VIVIENDA             
2022-06-15,2022-05-4,88502900000,"399,3",CONS.SALON COMERCIAL     
2022-06-15,2022-05-13,58300500000,"174,33",DEMOLICION PARCIAL       
2022-06-16,2022-03-16, 01261I00200000  ,"388,04",                         
2022-06-16,2022-04-21, P0901000400000  ,"339,89",CONS VIVIENDA            
2022-06-16,2022-05-3,127402600000,"59,04",REG.PISCINA              
2022-06-16,2022-05-5, 00103C00900000  ,"68,62",REG VIVIENDA             
2022-06-16,2022-05-9, 01261E01800000  ,"486,8",REG ALERO                
2022-06-16,2022-05-19,3401800000,"328,76",CONS. AMP VIVIENDA       
2022-06-16,2022-05-26, 00145C01500000  ,"96,81",REG AMP VIVIENDA         
2022-06-21,2022-04-8,40502700000,"432,85",REG AMPLIACION           
2022-06-21,2022-05-4, 00320B02200000  ,"180,51",DEMOLICION PARCIAL       
2022-06-21,2022-05-11,64602000000,"400,46",REG DEPOSITO             
2022-06-22,2021-02-17,53503000000,"155,04",REG VIVIENDA             
2022-06-22,2022-04-27,70901000000,"208,48",REG VIVIENDA             
2022-06-22,2022-05-12,107402700000,"177,68",REG VIVIENDA             
2022-06-22,  /  /  ,89200900000,"61,73",CONS VIVIENDA            
2022-06-23,2021-07-14,40602600000,"308,39",COMERCIO                 
2022-06-23,2021-09-15, 00076A02600000  ,"52,14",CONS VIVIENDA            
2022-06-23,2022-03-25,108602900000,"241,64",AMP VIVIENDA             
2022-06-23,2022-04-28, 00038C03100000  ,"4,92",CONS PISCINA             
2022-06-24,2019-10-22,79800300000,"232,33",SALON CCIAL.-DEP.        
2022-06-24,2020-11-10,42601000000,"185,74",REG ALERO                
2022-06-24,2021-11-4,23001900000,"145,6",AMP VIVI A REG           
2022-06-24,2022-01-25,26001100000,"125,09",DEMOLICION PARCIAL       
2022-06-24,2022-04-20,127002800000,"386,63",REG VIVIENDA             
2022-06-24,2022-05-9, 00810D01900000  ,"53,74",CONS VIVIENDA            
2022-06-24,2022-06-6, 00931O01700000  ,"138,84",CONFORME A OBRA          
2022-06-24,2022-06-24,41302100000,"141,39",DEMOLICION PARCIAL       
2022-06-27,2017-12-14, 00759A02700000  ,"125,67",CONS. AMP VIVIENDA       
2022-06-27,2022-04-27,72801800000,"191,18",CONFORME A OBRA          
2022-06-27,2022-04-27,38502600000,"268,19",REG VIVIENDA             
2022-06-27,2022-05-13,28203300001,"193,05",REG ALERO                
2022-06-27,2022-06-27,127402200000,"334,54",CONS AMP ALERO           
2022-06-28,2021-10-28, 00548B00600000  ,214,VIVIENDA                 
2022-06-28,2022-04-27,34103400000,"232,14",REG VIVIENDA             
2022-06-28,2022-05-6, 00908F02500000  ,"227,39",REG AMP VIVIENDA         
2022-06-29,2022-03-18,49900400000,"339,25",LOCAL COM.DEPOS          
2022-06-29,2022-05-4,6100900000,"119,41",CONS VIVIENDA            
2022-06-30,2021-12-23, P1302301000000  ,"2071,27",REG AMPLIACION           
2022-06-30,2022-03-11, 00038D01500000  ,"149,06",CONS. AMP VIVIENDA       
2022-06-30,2022-04-19, 00953F01300000  ,"113,31",VIVIENDA                 
2022-06-30,2022-04-25, 00809G00800000  ,"196,3",VIVIENDAS UNIFAMILIARES  
2022-06-30,2022-05-23,108700100000,"961,17",REGULARIZACION           
2022-06-30,2022-05-30, 00833D00500000  ,"183,99",AMP VIVIENDA             
2022-06-30,2022-06-30,17601200000,"132,13",CONS AMP ALERO           
2022-06-30,2022-06-30,57402800000,"115,1",REG VIVIENDA             
2022-07-1,2020-12-3,48401100000,"140,32",DEMOLICION PARCIAL       
2022-07-1,2020-12-29,17501400000,"104,47",REG AMP VIVIENDA         
2022-07-1,2021-06-16,48401100000,"149,36",REG LOCAL COMERCIAL      
2022-07-1,2022-02-18, P0401200700000  ,"30973,71",SILOS                    
2022-07-1,2022-03-22,62002000000,"113,63",AMP VIVIENDA             
2022-07-1,2022-04-5,57800200000,"133,99",REG VIVIENDA             
2022-07-1,2022-05-5, 00793B00300000  ,"328,05",VIVIENDA COLECTIVA       
2022-07-4,2021-07-6,47902600000,"310,38",REG VIVIENDA             
2022-07-4,2022-02-10,40501500000,"190,93",REG VIVIENDA             
2022-07-5,2021-02-2, P1302202500000  ,"7204,13",REG AMP                  
2022-07-5,2021-07-5,43502000000,"394,75",CONS VIVIENDA            
2022-07-5,2022-03-2,42000200000,"4362,47",REG OFICINAS             
2022-07-5,2022-04-6,112600700000,"106,63",                         
2022-07-5,2022-04-25,96201700000,"150,04",CONS VIVIENDA            
2022-07-5,2022-07-5, 00486B00500000  ,"176,24",REG VIVIENDA             
2022-07-5,2022-07-5, 00931O01100000  ,"95,34",CONS VIVIENDA            
2022-07-6,2021-05-12, 00444C01800000  ,"1333,62",DEMOLICION TOTAL         
2022-07-6,2021-07-19, 00237B00500000  ,"225,82",VIVIENDA                 
2022-07-6,2022-03-9, P1300300400000  ,"1780,05",FABRICA                  
2022-07-6,2022-04-27,41001700000,"168,73",VIVIENDA                 
2022-07-6,2022-04-28, 01072E01500000  ,"140,45",CONS VIVIENDA            
2022-07-6,2022-05-12, 00931D02500000  ,"82,74",VIVIENDA                 
2022-07-6,2022-05-17,38902100000,"129,71",REG VIVIENDA             
2022-07-6,2022-07-6, 00930D00800000  ,"56,73",CONS VIVIENDA            
2022-07-7,2022-02-23,81201900000,"81,95",REG VIVIENDA             
2022-07-7,2022-05-16,7601000000,"215,42",CONFORME A OBRA          
2022-07-7,2022-07-7,80900900000,"39,47",PLANO MUNICIPAL          
2022-07-8,2022-04-12,102100400000,"673,19",VIVIENDA                 
2022-07-8,2022-04-19, 01117F00600000  ,"362,28",REG.PISCINA              
2022-07-8,2022-05-3, 00470A02900000  ,"321,57",LOCAL COMER VIV          
2022-07-8,2022-05-26, 00747G01800000  ,"110,86",REG VIVIENDA             
2022-07-11,2022-04-25,84600200000,"324,72",VIVIENDA                 
2022-07-11,2022-05-24,63801700000,"163,1",VIVIENDA                 
2022-07-11,2022-05-26,6005600000,"136,52",VIVIENDA                 
2022-07-11,2022-05-26,6005500000,128,DEPOSITO                 
2022-07-11,2022-07-11, 00142R00700000  ,"36,43",REG VIVIENDA             
2022-07-12,2021-10-20,44902700000,"155,42",VIVIENDA                 
2022-07-12,2021-10-26,104201300000,"87,85",CONS VIVIENDA            
2022-07-12,2022-05-2, P1100901100000  ,"352,94",REG AMP VIVIENDA         
2022-07-13,2020-12-11, 00065I00800000  ,"169,47",REG AMP VIVIENDA         
2022-07-13,2022-04-5, 00149E01900000  ,"59,54",REG QUINCHO              
2022-07-13,2022-05-4,127801800000,"292,01",REG VIVIENDA             
2022-07-13,2022-05-13,39000100000,"428,05",REFORMAS INTERNAS        
2022-07-13,2022-06-21,90301100000,"59,88",VIVIENDA                 
2022-07-15,2017-07-27, 00065H01400000  ,"152,22",VIVIENDA 1 Y 2           
2022-07-15,2021-06-3, 00065H01400000  ,"153,58",VIVIENDA 1 Y 2           
2022-07-15,2022-02-10, 01019A01600000  ,"299,37",CANCHA PADDLE            
2022-07-15,2022-02-22, 00163B01700000  ,"127,04",10M2  POR UNICA VEZ      
2022-07-15,2022-02-22,95802100000,"156,19",REG Y AMPL VIVIENDA      
2022-07-15,2022-03-28, 01117E00700000  ,"380,58",REG VIVIENDA             
2022-07-15,2022-05-6, P0900401400000  ,"139,91",VIVIENDA                 
2022-07-15,2022-05-24, 00249B01400000  ,"220,2",COMERCIO Y VIVIENDA      
2022-07-15,2022-07-15, 0930A202500000  ,"127,33",CONS VIVIENDA            
2022-07-15,2022-07-15,53401600000,0,DEMOLICION TOTAL         
2022-07-18,2022-01-7,103302000000,"268,48",GALPON DEPOSITO          
2022-07-18,2022-05-23,43402100000,"182,68",REG AMP VIVIENDA         
2022-07-18,2022-07-18,110000100000,"145,04",VIVIENDA                 
2022-07-18,2022-07-18,18300900000,"66,43",VIVIENDA                 
2022-07-19,2022-04-13, 01117B00200000  ,"166,72",QUINCHO                  
2022-07-19,2022-04-28,62501900000,"174,35",LOCAL COMERCIAL          
2022-07-19,2022-05-23,36300700000,"498,33",RESTAURANT               
2022-07-20,2021-12-17,65400300000,0,                         
2022-07-20,2022-04-5,39002400000,"390,27",REFORMAS INTERNAS        
2022-07-20,2022-05-16, 00245A02300003  ,"378,78",PROPIEDAD HORIZONTAL     
2022-07-20,2022-05-17,30202700000,"233,56",CONS. AMP VIVIENDA       
2022-07-20,2022-05-24,60700300000,"99,44",VIVIENDA                 
2022-07-20,2022-06-3,84103300000,"239,27",VIVIENDA                 
2022-07-25,2022-04-13,17602500000,"188,69",AMP VIVIENDA             
2022-07-25,2022-06-15, 00486A00200000  ,"105,14",VIVIENDA                 
2022-07-26,2021-10-28, 00239B00500001  ,"180,35",CONS. AMP VIVIENDA       
2022-07-26,2021-11-4,56002500000,"388,48",REG AMPLIACION           
2022-07-26,2021-12-30, P0200400500000  ,"812,97",REGUL.VIVIENDAS          
2022-07-26,2022-05-19,42802400000,"5,94",RELEV. VIVIENDA          
2022-07-26,2022-05-26,91401200000,"248,86",AMP VIVIENDA             
2022-07-26,2022-05-30,60100800000,"399,72",VIVIENDA                 
2022-07-26,2022-06-3,36202100000,"137,97",DEMOLICION PARCIAL       
2022-07-26,2022-07-26,76802200000,"133,39",REG VIVIENDA             
2022-07-27,2022-05-17, 00082B01600000  ,"518,29",REG ALERO                
2022-07-27,2022-06-9,23201900000,"127,99",DEMOLICION PARCIAL       
2022-07-27,2022-06-15,104801300000,"309,75",REG VIVIENDA             
2022-07-27,2022-07-27, 00889D01000000  ,"62,9",CONS VIVIENDA            
2022-07-27,2022-07-27,126801000000,"163,39",CONS VIVIENDA            
2022-07-28,2017-10-17,76802200000,0,REG VIVIENDA             
2022-07-28,2022-05-16,54602200000,"180,64",VIVIENDA                 
2022-07-29,2022-07-29, 01261F01100000  ,"239,72",CONFORME A OBRA          
2022-07-29,2022-07-29,16201700000,"197,34",VIVIENDA                 
2022-08-1,2022-05-19,29200800001,"338,92",VIVIENDA                 
2022-08-2,2015-12-29,112801000000,"925,32",CONS TALLER              
2022-08-2,2020-07-16, P0500100900000  ,"34183,02",REG HANGAR               
2022-08-2,2021-12-1,38000200000,"639,43",REG VIVIENDA             
2022-08-2,2022-02-21,70300400000,"193,33",GIMNASIO                 
2022-08-2,2022-05-2, 00142P00300000  ,"287,5",REG AMP VIVIENDA         
2022-08-2,2022-05-9,60701100000,"97,86",DEMOLICION PARCIAL       
2022-08-2,2022-05-11, 00077A02300000  ,"37,5",REG VIVIENDA             
2022-08-2,2022-05-19, 00065J01500000  ,"162,21",DEMOLICION PARCIAL       
2022-08-2,2022-08-2,99801700000,"49,71",REG VIVIENDA             
2022-08-2,2022-08-2,18501200000,"109,11",CONS. AMP VIVIENDA       
2022-08-3,2022-02-2,3401200000,"401,43",REG GALPON               
2022-08-3,2022-02-17,50602300000,"557,34",REG VIVIENDA             
2022-08-3,2022-04-11, 00103D01600000  ,"105,44",REG VIVIENDA             
2022-08-3,2022-05-4,9601400000,"96,11",CONS VIVIENDA            
2022-08-3,2022-08-3,61102500000,"164,68",REG VIVIENDA             
2022-08-3,2022-08-3, 00931G00300000  ,"144,13",VIVIENDA                 
2022-08-4,2021-07-14,89603200000,"206,67",AMP VIVIENDA             
2022-08-4,2022-03-29,59603500000,"228,32",REGULARIZACION           
2022-08-4,2022-08-4,90200400000,"120,65",REG Y AMPL VIVIENDA      
2022-08-4,2022-08-4,120800500000,"594,08",                         
2022-08-4,2022-08-4,61803000000,"116,13",DEMOLICION PARCIAL       
2022-08-4,2022-08-4, 00548A01500000  ,0,DEMOLICION TOTAL         
2022-08-4,2022-08-4,39000900000,"91,01",REFORMAS INTERNAS        
2022-08-4,2022-08-4,104802300000,"128,59",                         
2022-08-4,2022-08-4, 00953F02000000  ,0,VIVIENDA                 
2022-08-4,2022-08-4, 00148F01900000  ,"208,35",VIVIENDA                 
2022-08-4,2022-08-4, 00931G03000000  ,"155,38",REG VIVIENDA             
2022-08-5,2020-10-7,65003000000,"465,12",CONS VIVIENDA 3          
2022-08-5,2021-07-5,101500800000,"190,46",REG VIVIENDA             
2022-08-5,2021-12-7,122301500000,"79,44",CONS VIVIENDA            
2022-08-5,2022-04-22,122301500000,"106,78",CONS. AMP VIVIENDA       
2022-08-5,2022-08-5,57501000000,"136,32",REG ALERO                
2022-08-5,2022-08-5, 0145A101200000  ,"113,39",VIVIENDA                 
2022-08-5,2022-08-5,21901800000,"185,87",DEPOSITO                 
2022-08-5,2022-08-5,62002200000,"218,51",VIVIENDA                 
2022-08-8,2022-03-25,45501600001,"319,32",VIVIENDA 1 Y 2           
2022-08-8,2022-07-19,43602400000,"585,8",CAMBIO DE USOS           
2022-08-8,2022-08-3, 00810A04200000  ,"39,47",CONS VIVIENDA            
2022-08-8,2022-08-8,92201000000,"200,43",VIVIENDA                 
2022-08-8,2022-08-8, 00789B01900000  ,"83,32",10M2  POR UNICA VEZ      
2022-08-8,2022-08-8, 00400E04500000  ,"233,74",CONS VIVIENDA            
2022-08-8,2022-08-8, 00789C02900000  ,270,GALPON                   
2022-08-9,2022-07-28, 00889C02800000  ,"39,47",CONS VIVIENDA            
2022-08-10,2022-04-12, 00188C03300001  ,"148,36",REG VIVIENDA             
2022-08-10,2022-05-4, P1301501400000  ,"2839,37",DEPOSITO AGROQUIMICO     
2022-08-10,2022-05-12,97001600000,"70,04",CONS VIVIENDA            
2022-08-10,2022-05-13,41200800000,"892,8",REG Y AMPL VIVIENDA      
2022-08-10,2022-08-10,57501900000,"142,72",DEMOLICION PARCIAL       
2022-08-10,2022-08-10, 0930A200300000  ,"193,72",CONS VIVIENDA            
2022-08-11,2022-04-28, 00953F01000000  ,"186,57",VIVIENDA                 
2022-08-11,2022-06-1, 00119D01300000  ,"66,91",CONS VIVIENDA            
2022-08-11,2022-08-11, 00931E03600000  ,"221,75",CONS VIVIENDA            
2022-08-12,2022-02-15,66601600000,"135,83",AMP VIVI A REG           
2022-08-12,2022-05-6,72501500000,"155,46",REG VIVIENDA             
2022-08-16,2022-05-10,53000800000,"124,5",COMERCIO                 
2022-08-16,2022-05-20,63700800000,"131,12",CONFORME A OBRA          
2022-08-16,2022-06-3,106900100000,"231,63",REG.PISCINA              
2022-08-16,2022-08-16, 00146B00900000  ,"91,52",10M2  POR UNICA VEZ      
2022-08-16,2022-08-16,13201300000,"220,53",REG Y AMPL VIVIENDA      
2022-08-16,2022-08-16, 00793C02000000  ,"46,62",VIVIENDA                 
2022-08-17,2022-06-22,56100400000,"101,13",REG ALERO                
2022-08-17,2022-07-27,60301100000,"77,33",DEMOLICION PARCIAL       
2022-08-17,2022-08-17,53000800000,"124,5",COMERCIO                 
2022-08-18,2022-05-27,42000100000,"163,47",VIVIENDA                 
2022-08-18,2022-07-13, 00614B01500000  ,"162,74",REG ALERO                
2022-08-18,2022-08-18, 00551A02300000  ,"561,5",DEMOLICION PARCIAL       
2022-08-19,2021-04-9,80002200000,"128,96",REG VIVIENDA             
2022-08-19,2022-04-27,62201100000,"205,05",VIVIENDA                 
2022-08-19,2022-05-10, 00809E02000000  ,"185,83",SALON COMERCIAL          
2022-08-19,2022-06-1,60700400000,"137,36",VIVIENDA                 
2022-08-19,2022-08-19, 00148D00300000  ,"157,47",COMERCIO                 
2022-08-19,2022-08-19,126901400000,"187,85",CONS. AMP VIVIENDA       
2022-08-19,2022-08-19, P1301500100000  ,"3926,87",OFICINA GALP-DEPOS       
2022-08-19,2022-08-19, 01117D00600000  ,"337,29",VIVIENDA                 
2022-08-19,2022-08-19,60700400000,"137,36",VIVIENDA                 
2022-08-22,2022-02-9,48301600002,"1377,17",REGULARIZACION           
2022-08-22,2022-04-13,91400600000,"62,81",CONFORME A OBRA          
2022-08-22,2022-06-9, 00931M02500000  ,"184,74",CONS. AMP VIVIENDA       
2022-08-22,2022-08-22,70303400000,"235,16",CONS. AMP VIVIENDA       
2022-08-23,2022-07-15,60701600000,"171,7",DEMOLICION PARCIAL       
2022-08-23,2022-08-23,42804400000,"173,04",VIVIENDA                 
2022-08-23,2022-08-23,41602000000,"532,8",DEMOLICION TOTAL         
2022-08-23,2022-08-23, 00177B03100000  ,"226,47",VIVIENDA                 
2022-08-24,2022-08-24,58502300000,"129,46",DEMOLICION PARCIAL       
2022-08-24,2022-08-24,82602400000,"8895,27",PLANTA DE ACOPIO         
2022-08-24,2022-08-24,30802300000,"86,17",CONS PISCINA             
2022-08-25,2021-11-23, 01117C00400000  ,"259,68",REG Y AMPL VIVIENDA      
2022-08-25,2022-01-4,14001900000,"191,79",REG VIVIENDA             
2022-08-25,2022-04-5,47500800000,0,DEMOLICION TOTAL         
2022-08-25,2022-04-19, 00804B02200000  ,"152,67",CONS VIVIENDA            
2022-08-25,2022-07-15,123300600000,"98,7",VIVIENDA                 
2022-08-25,2022-07-25, 01073C00900000  ,"122,45",REG VIVIENDA             
2022-08-25,2022-08-25,26601300000,"127,96",CONS. AMP VIVIENDA       
2022-08-26,2022-05-24,50303300000,"803,36",DEMOLICION PARCIAL       
2022-08-26,2022-07-15, 0930B100700000  ,"59,5",CONS VIVIENDA            
2022-08-26,2022-08-26,110401500000,"371,74",REG Y AMPL VIVIENDA      
2022-08-29,2022-07-15,127300400000,"110,3",REG VIVIENDA             
2022-08-29,2022-07-25, 00933F00400000  ,"60,5",CONS VIVIENDA            
2022-08-29,2022-08-29, 00134D01200000  ,"107,77",CONS. AMP VIVIENDA       
2022-08-29,2022-08-29,60703000000,"139,61",CONS QUINCHO             
2022-08-29,2022-08-29,88401200000,"594,47",CONS DEPOSITO            
2022-08-30,2021-03-11,127402500000,"331,89",CONS VIVIENDA            
2022-08-30,2021-03-26,35100500000,"239,98",CAMBIO DE USOS           
2022-08-30,2022-06-29, P0401002600000  ,"3486,69",ACOPIO                   
2022-08-30,  /  /  , C0702208400D00  ,"3,12",DEPOSITO FUNERARIO       
2022-08-31,2022-07-13, 01261I01900000  ,3,REG.PISCINA              
2022-08-31,2022-08-31,8201200000,"149,11",REG VIVIENDA             
2022-09-1,2022-07-25,126801100000,"124,22",CONS VIVIENDA            
2022-09-5,2018-05-30, P0401300600000  ,"1291,45",CONF. BAILABLE           
2022-09-5,2021-03-5,13901400000,"1109,95",REG LOCAL COMERCIAL      
2022-09-5,2022-09-5, 00081A03100000  ,"178,23",CONS. AMP VIVIENDA       
2022-09-6,2020-09-28, 00250A00800000  ,0,DEMOLICION TOTAL         
2022-09-6,2021-06-30, 00804D00700000  ,"112,84",REG VIVIENDA             
2022-09-6,2021-11-4, 00804D00700000  ,"299,41",CONS DEPOSITO            
2022-09-6,2022-03-31,49003100000,"480,66",CONFORME A OBRA          
2022-09-6,2022-09-6,58701900000,"166,61",CONS. AMP VIVIENDA       
2022-09-6,2022-09-6, P1102005500000  ,0,DEMOLICION TOTAL         
2022-09-6,2022-09-6,61100400000,"294,58",REG VIVIENDA             
2022-09-6,2022-09-6, 01073D02300000  ,"132,1",REG AMP VIVIENDA         
2022-09-6,2022-09-6,124802500000,"406,89",GALPON                   
2022-09-6,2022-09-6, 00250A00800000  ,0,                         
2022-09-7,2022-03-18,29402200000,"374,32",LOCAL COMERCIAL          
2022-09-7,2022-09-7,58602200000,"403,33",REFORMA INTERNA          
2022-09-7,2022-09-7,36601900000,"134,28",VIVIENDA                 
2022-09-7,2022-09-7, 01261H01700000  ,"500,91",VIVIENDA                 
2022-09-7,2022-09-7,60000600000,"493,32",LOCAL COMERCIAL          
2022-09-8,2022-07-14, 00142G02200000  ,"242,58",REG.PISCINA              
