presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2021-09-3,2021-04-28,27502700000,1,AMP VIVIENDA             
2021-09-3,2021-06-1, P1302300800000  ,"432,41",REG VIVIENDA             
2021-09-3,2021-06-8,36602900000,"472,01",REG VIVIENDA             
2021-09-3,2021-06-11,126702500000,"272,1",REG AMP VIVIENDA         
2021-09-3,2021-07-1,99901500000,"38,92",REG VIVIENDA             
2021-09-3,2021-07-19,5801000000,158,AMP VIVIENDA             
2021-09-6,2018-12-12,55902300000,"269,18",VIVIENDA                 
2021-09-6,2021-06-22, 00936A00300003  ,"1346,3",REG VIVIENDA             
2021-09-6,2021-07-2, 00931A02600000  ,"171,73",VIVIENDA                 
2021-09-6,2021-07-5,57502500000,"234,98",REG AMP VIVIENDA         
2021-09-6,2021-07-6,25701400000,"210,27",REG AMP VIVIENDA         
2021-09-6,2021-08-3, 00833D00600000  ,"63,26",QUINCHO                  
2021-09-6,2021-08-13,73201400000,"310,77",10M2  POR UNICA VEZ      
2021-09-7,2020-01-21, 00962G00400000  ,"175,81",REG VIVIENDA             
2021-09-7,2020-11-4, 00065A00500000  ,"539,95",AMPL. A CONSTRUIR        
2021-09-7,2021-06-2,62500400000,"287,54",REG VIVIENDA             
2021-09-7,2021-06-11, P1302400300000  ,"868,5",REG AMPLIACION           
2021-09-7,2021-07-1,3700100000,225,REG GALPON               
2021-09-7,2021-07-13, 00931I02600000  ,"190,93",REG AMP VIVIENDA         
2021-09-7,2021-07-19,57800400000,"184,7",VIVIENDA                 
2021-09-8,2021-05-17,35100200000,"139,62",VIVIENDA                 
2021-09-8,2021-06-10,64303700000,0,REG.PISCINA              
2021-09-8,2021-06-24,33801900000,"175,09",REG VIVIENDA             
2021-09-8,2021-07-5,65600200000,"284,6",VIVIENDA 1-2-3           
2021-09-8,2021-07-13,42901700000,"236,17",CONS. AMP VIVIENDA       
2021-09-9,2021-03-29,31202100000,"272,5",REG AMP VIVIENDA         
2021-09-9,2021-04-27,32301800000,"182,1",REG AMP VIVIENDA         
2021-09-9,2021-06-22, 00146B02400000  ,"145,48",VIVIENDA                 
2021-09-9,2021-07-7,30100400000,219,QUINCHO                  
2021-09-9,2021-07-12,22802800000,"199,94",VIVIENDA                 
2021-09-9,2021-07-13,65702500000,"181,23",VIVIENDA                 
2021-09-9,2021-07-23,57501900000,"76,96",REFORMAS INTERNAS        
2021-09-9,2021-08-3,74000700000,"114,57",REG VIVIENDA             
2021-09-9,2021-08-13, 00930J00900000  ,"134,25",A CONSTRUIR              
2021-09-10,2020-10-6, 00118C01000000  ,"104,95",VIVIENDA                 
2021-09-10,2021-04-7,39200300000,"189,79",VIVIENDA 1 Y 2           
2021-09-10,2021-05-10, 0747G101100000  ,"63,9",VIVIENDA                 
2021-09-10,2021-06-1,22100300000,"144,6",AMP VIVIENDA             
2021-09-10,2021-06-3,18100700000,"208,25",VIVIENDA                 
2021-09-10,2021-06-4,95102900000,"204,79",VIVIENDA 1 Y 2           
2021-09-10,2021-06-28,65001900000,"108,7",VIVIENDA                 
2021-09-10,2021-07-19,84502000000,"292,72",CONS. AMP VIVIENDA       
2021-09-10,2021-07-22,76901600000,"76,65",10M2  POR UNICA VEZ      
2021-09-10,2021-07-29, 01073F00700000  ,"247,25",REG VIVIENDA             
2021-09-10,2021-08-2,68802200000,"87,27",VIVIENDA                 
2021-09-10,2021-08-2, 00962B00500000  ,"131,73",CONS VIVIENDA            
2021-09-10,2021-08-12,24200400000,"102,5",10M2  POR UNICA VEZ      
2021-09-10,2021-08-13,5601100000,"180,64",CONS VIVIENDA            
2021-09-13,2020-01-7,65202200000,"161,28",CONFORME A OBRA          
2021-09-13,2020-12-30, 00747I02400000  ,"79,91",VIVIENDA                 
2021-09-13,2021-06-8, 00134D00400000  ,"115,86",REG AMP VIVIENDA         
2021-09-13,2021-06-24,40401100028,"3167,25",REG VIVIENDA             
2021-09-13,2021-06-24,40401100004,"3185,5",REG VIVIENDA             
2021-09-13,2021-06-25, 00793C03700000  ,"119,61",REG VIVIENDA             
2021-09-13,2021-07-16,104800200000,"229,01",REG VIVIENDA             
2021-09-13,2021-08-12,5903500000,60,CONS VIVIENDA            
2021-09-13,2021-08-18,58501100000,"188,04",VIVIENDA                 
2021-09-13,2021-08-24, 00794C03600000  ,"120,8",VIVIENDA                 
2021-09-14,2021-02-26, 00145A02300000  ,"116,35",AMP VIVIENDA             
2021-09-14,2021-06-22,56201900000,"267,32",REG VIVIENDA             
2021-09-14,2021-06-29,31302500000,206,AMP VIVIENDA             
2021-09-14,2021-07-14,61101100000,276,VIVIENDA 1 Y 2           
2021-09-14,2021-07-16,94300400000,"91,21",VIVIENDA                 
2021-09-14,2021-08-13, 0078A101800000  ,"87,07",CONS VIVIENDA            
2021-09-15,2021-03-5,71700100000,"142,82",REG VIVIENDA             
2021-09-15,2021-04-28, 00177B02600000  ,"245,66",REG VIVIENDA             
2021-09-15,2021-07-7, 01261F01800000  ,"326,43",REG VIVIENDA             
2021-09-15,2021-07-23,64303700000,"126,79",CONS VIVIENDA            
2021-09-15,2021-08-10,38701300000,"66,76",DEMOLICION PARCIAL       
2021-09-15,2021-08-18, 00146A01400000  ,"127,5",DEMOLICION PARCIAL       
2021-09-15,2021-08-18, 00908F03200000  ,"279,78",CONS VIVIENDA            
2021-09-15,2021-08-18,35002800000,"155,07",AMP LOCAL COMERCIAL      
2021-09-15,2021-08-24,91401200000,"106,91",CONS. AMP VIVIENDA       
2021-09-15,2021-08-25, 0930A100400000  ,"79,46",CONS VIVIENDA            
2021-09-16,2018-01-17,22300300000,"217,55",REG VIVIENDA             
2021-09-16,2018-07-25, 00177A00900000  ,"107,38",REG VIVIENDA             
2021-09-16,2018-12-10,84103100000,"161,49",REG VIVIENDA             
2021-09-16,2019-06-11, 00810A02900000  ,"114,24",REG AMP VIVIENDA         
2021-09-16,2021-01-26, 00119A01900000  ,"48,84",REG VIVIENDA             
2021-09-16,2021-03-29,43300200000,"182,28",REG VIVIENDA             
2021-09-16,2021-04-30,29401800000,"397,78",REG OFICINAS             
2021-09-16,2021-06-14, 00407A01400000  ,1,DEMOLICION PARCIAL       
2021-09-16,2021-07-20, 00103D01800000  ,"85,43",SALON-VIVIENDA           
2021-09-16,2021-07-29,50701200000,"241,36",OFICINAS                 
2021-09-16,2021-08-13,60701600000,"175,74",10M2  POR UNICA VEZ      
2021-09-16,2021-08-17, 00953M00400000  ,"163,47",VIVIENDA                 
2021-09-17,2020-10-8,54101200000,"222,1",REFORMAS INTERNAS        
2021-09-17,2021-04-12, 00470A02200000  ,"150,91",VIVIENDA                 
2021-09-17,2021-05-6,104402300000,"279,02",GALPON                   
2021-09-17,2021-07-5,92201200000,"519,87",REG AMP VIVIENDA         
2021-09-17,2021-07-16,48800100000,"151,67",REG VIVIENDA             
2021-09-17,2021-07-21, 00962G00300000  ,"83,16",CONS VIVIENDA            
2021-09-17,2021-08-4,41102600000,"187,22",CONS. AMP VIVIENDA       
2021-09-17,2021-08-4, 00148D02500000  ,"128,63",REG VIVIENDA             
2021-09-17,2021-08-31,6106500000,"208,25",REG.PISCINA              
2021-09-20,2020-10-13, 00182A00600000  ,"261,4",CONS DEPOSITO            
2021-09-20,2021-03-25,43201400000,"148,21",RELEV. VIVIENDA          
2021-09-20,2021-07-5,67701500000,"171,23",REG VIVIENDA             
2021-09-20,2021-07-12,121102900000,"131,6",REG AMP VIVIENDA         
2021-09-20,2021-08-31,58301700000,"165,46",REG AMP VIVIENDA         
2021-09-21,2020-11-13, 00320A01100000  ,"232,34",REG VIVIENDA             
2021-09-21,2021-02-11, 00077F00200000  ,"1113,3",CONS. AMP VIVIENDA       
2021-09-21,2021-05-26,46101800000,"205,11",REG AMP VIVIENDA         
2021-09-21,2021-08-3,73102800000,"158,78",REG VIVIENDA             
2021-09-21,2021-08-4,73002900000,"116,25",REG VIVIENDA             
2021-09-21,2021-08-5,55902500000,"168,31",10M2  POR UNICA VEZ      
2021-09-21,2021-08-9,104200300000,"193,26",AMP VIVIENDA             
2021-09-21,2021-08-17, 00953D01800000  ,"60,31",CONS VIVIENDA            
2021-09-22,2019-01-15,84700200000,"253,63",REG AMP VIVIENDA         
2021-09-22,2019-09-11, 01006B02000000  ,"74,57",REG VIVIENDA             
2021-09-22,2021-06-11, 00933F04200000  ,"156,43",REG VIVIENDA             
2021-09-22,2021-08-13,38100900000,"340,2",REFORMAS INTERNAS        
2021-09-22,2021-08-20, 00147B00200000  ,"98,52",REG VIVIENDA             
2021-09-22,2021-08-20,30401300000,"251,03",AMP VIVIENDA             
2021-09-22,2021-09-9,63002100000,"200,58",DEMOLICION PARCIAL       
2021-09-23,2021-04-13,56702200000,0,DEMOLICION TOTAL         
2021-09-23,2021-04-14,14002400000,"184,08",REG AMPLIACION           
2021-09-23,2021-06-30,47502900002,"427,17",REG.PISCINA              
2021-09-23,2021-07-7,60100100000,"189,58",REG VIVIENDA             
2021-09-23,2021-07-16, 00747O00500000  ,"132,43",REG VIVIENDA             
2021-09-23,2021-08-23, 00038D01000000  ,"124,92",REG VIVIENDA             
2021-09-23,2021-09-9,79600400000,"172,95",REG VIVIENDA             
2021-09-24,2020-08-18, P1302003500000  ,"10365,34",REG AMPLIACION           
2021-09-24,2021-01-4,103301800000,"278,2",CONST GALPON             
2021-09-24,2021-01-5,103301600000,"278,2",CONS DEPOSITO            
2021-09-24,2021-05-17,17700700000,"138,36",REG VIVIENDA             
2021-09-24,2021-07-15,26002400000,"333,22",REG VIVIENDA             
2021-09-24,2021-07-16, 00038C01600000  ,"185,46",REG VIVIENDA             
2021-09-24,2021-08-2,75700300000,"118,08",DEMOLICION TOTAL         
2021-09-24,2021-08-25,89500800000,"182,01",REG AMP VIVIENDA         
2021-09-24,2021-08-26, 00794C03800000  ,"105,4",CONS VIVIENDA            
2021-09-24,2021-09-2, 00953F01900000  ,"60,31",CONS VIVIENDA            
2021-09-24,2021-09-7, 00930D00500000  ,"214,48",CONS VIVIENDA            
2021-09-27,2017-11-23,67001200000,"263,52",REG VIVIENDA             
2021-09-27,2021-04-5,16801500000,"225,48",REG AMP VIVIENDA         
2021-09-27,2021-04-14,88400300000,"316,35",REG VIVIENDA             
2021-09-27,2021-04-30, 00955B01400000  ,"213,31",REG VIVIENDA             
2021-09-27,2021-07-13, 00955B02600000  ,"200,99",REG AMP VIVIENDA         
2021-09-27,2021-07-14,30601300000,"150,92",REFORMAS INTERNAS        
2021-09-27,2021-08-17,16603000000,"97,5",REG VIVIENDA             
2021-09-27,2021-08-31,7201900000,"111,81",REG AMP VIVIENDA         
2021-09-28,2021-07-22, P0702400300000  ,"303,61",                         
2021-09-28,2021-08-13,30102300000,106,REG VIVIENDA             
2021-09-28,2021-08-31, 00794B01200000  ,"98,02",REG VIVIENDA             
2021-09-28,2021-09-2,70000400000,"155,5",CONS VIVIENDA            
2021-09-28,2021-09-3,85901200000,"129,26",CONS VIVIENDA            
2021-09-28,2021-09-6, 00794C03500000  ,60,CONS PISCINA             
2021-09-29,2019-10-30,32400900000,179,CONS. AMP VIVIENDA       
2021-09-29,2020-11-4, 00118A00500000  ,"166,6",10M2  POR UNICA VEZ      
2021-09-29,2021-04-13, 00102B00500000  ,555,CONFORME A OBRA          
2021-09-29,2021-07-19,94302300000,"194,03",REG AMP VIVIENDA         
2021-09-29,2021-07-27,127402300000,"24,16",CONS VIVIENDA            
2021-09-29,2021-07-30,110001200000,"142,75",CONS. AMP VIVIENDA       
2021-09-29,2021-08-5, 01116E00800000  ,"320,44",CONS. AMP VIVIENDA       
2021-09-29,2021-08-27,96104300000,"220,73",DEMOLICION PARCIAL       
2021-09-30,2021-06-22,31402700000,"89,21",REG VIVIENDA             
2021-09-30,2021-07-14,42501300000,"338,73",CONFORME A OBRA          
2021-09-30,2021-07-28,21301000000,"100,06",REG AMP VIVIENDA         
2021-09-30,2021-08-6,127202200000,60,CONS VIVIENDA            
2021-09-30,2021-08-30, 00931B00300000  ,"165,66",CONS VIVIENDA            
2021-10-1,2010-08-24,59101400000,"403,19",REG VIVIENDA             
2021-10-1,2019-12-16,2402900000,"1325,58",REG LOCAL COMERCIAL      
2021-10-1,2020-03-10, P1302003600000  ,"2784,79",REG.CONST.AGRICOLAS      
2021-10-1,2021-05-18,47303800000,"308,95",REG COCHERAS             
2021-10-4,2019-04-25,53800100000,"589,29",CONS VIVIENDA COLECTIVA  
2021-10-4,2020-07-3,2900900000,"186,59",AMP VIVIENDA             
2021-10-4,2021-05-6,100801300000,"156,26",REG VIVIENDA             
2021-10-4,2021-07-26,69000600000,"217,12",REG VIVIENDA             
2021-10-4,2021-09-10,64203400000,"174,72",REG VIVIENDA             
2021-10-5,2020-12-28, 0142B101100000  ,"273,14",REG VIVIENDA             
2021-10-5,2021-04-22,124601400000,"259,69",CONS. AMP VIVIENDA       
2021-10-5,2021-05-17,17602600000,"350,5",REG VIVIENDA             
2021-10-5,2021-08-18,5302400000,"299,44",AMP VIVIENDA             
2021-10-6,2020-07-22, 00249A02000000  ,"163,38",REG COCHERAS             
2021-10-6,2021-08-12,103301700000,250,CONST GALPON             
2021-10-6,2021-08-30,56401800000,"211,56",DEMOLICION PARCIAL       
2021-10-6,2021-08-30,7601900000,"93,65",CONS VIVIENDA            
2021-10-6,2021-09-14,84900900000,0,DEMOLICION TOTAL         
2021-10-6,2021-09-14, 00105A01300000  ,"94,15",CONS VIVIENDA            
2021-10-7,2019-11-21,53400400000,"236,92",REG LOCAL COMERCIAL      
2021-10-7,2020-08-11,3602100000,"74,05",CONS. AMP VIVIENDA       
2021-10-7,2021-07-13,62102400000,"278,97",REG.PISCINA              
2021-10-7,2021-08-6, 00102B01800000  ,208,CONS. AMP VIVIENDA       
2021-10-7,2021-08-13,103301500000,250,CONS DEPOSITO            
2021-10-7,2021-09-6, 00931O03100000  ,"127,75",CONS VIVIENDA            
2021-10-7,2021-09-13, 01019B01500000  ,"777,19",CONS.SALON COMERCIAL     
2021-10-7,2021-09-22, 00119E01100000  ,"87,11",CONS VIVIENDA            
2021-10-13,2020-11-11,55403300001,"278,4",REG AMP VIVIENDA         
2021-10-13,2021-07-1,70701000000,"288,27",REG AMP VIVIENDA         
2021-10-14,2021-06-23,96103700000,"176,2",LOCAL COMER VIV          
2021-10-14,2021-07-29,96501100000,"206,93",CONS. AMP VIVIENDA       
2021-10-14,2021-08-3,62801900000,"97,55",REG VIVIENDA             
2021-10-14,2021-08-31, 00144C02200000  ,"240,53",REG VIVIENDA             
2021-10-15,2021-05-14,38701000000,"346,67",CONS VIVIENDA            
2021-10-15,2021-06-4,52601100000,"140,33",REG VIVIENDA             
2021-10-15,2021-07-13, 00801C00300000  ,"10,5",CONS VIVIENDA            
2021-10-15,2021-07-16,40600300000,"217,2",REG VIVIENDA             
2021-10-15,2021-08-26, 0930A100200000  ,"87,7",CONS VIVIENDA            
2021-10-15,2021-09-8, 00076A01900000  ,"64,21",CONS VIVIENDA            
2021-10-15,2021-09-13,104202600000,"60,06",CONS VIVIENDA            
2021-10-15,2021-09-17, P1102003900000  ,"83,86",CONS VIVIENDA            
2021-10-18,2021-07-5, 00177A03300000  ,"139,46",REG VIVIENDA             
2021-10-18,2021-07-5,92000200000,"255,17",REG AMP VIVIENDA         
2021-10-18,2021-08-27,28902800000,"97,61",10M2  POR UNICA VEZ      
2021-10-18,2021-09-1,62600300000,"150,75",REG VIVIENDA             
2021-10-18,2021-09-15,127000800000,"298,74",CONS VIVIENDA            
2021-10-18,2021-09-16,122300400000,"150,64",REG VIVIENDA             
2021-10-19,2021-05-19,79500700000,"180,99",REG VIVIENDA             
2021-10-19,2021-09-17,42202100000,"157,38",CONS.SALON COMERCIAL     
2021-10-20,2020-06-17, 01261I01000000  ,"187,58",REG VIVIENDA             
2021-10-20,2021-07-19,16401300000,"186,87",REG AMP VIVIENDA         
2021-10-20,2021-08-17, 00678C01400000  ,"91,23",REG AMP VIVIENDA         
2021-10-20,2021-09-29,20001000000,"99,05",10M2  POR UNICA VEZ      
2021-10-21,2021-07-14,14301300000,"199,5",REG VIVIENDA             
2021-10-21,2021-08-27, 0142A102100000  ,"141,49",CONS VIVIENDA            
2021-10-22,2021-09-6,85100900000,"143,42",CONS VIVIENDA            
2021-10-22,2021-09-16,55402800000,"140,15",10M2  POR UNICA VEZ      
2021-10-22,2021-09-27,122102000000,68,CONS VIVIENDA            
2021-10-25,2013-03-21,109800100000,"133,92",REG VIVIENDA             
2021-10-25,2021-09-22,13600700000,"117,57",REG VIVIENDA             
2021-10-25,2021-09-23, 00142D00600000  ,"132,79",CONFORME A OBRA          
2021-10-25,2021-09-23, 00953D01700000  ,"157,61",CONS VIVIENDA            
2021-10-26,2021-08-17, 00463A02300000  ,"106,53",REG VIVIENDA             
2021-10-26,2021-09-8, 00177B02300000  ,"188,44",REG VIVIENDA             
2021-10-27,2019-04-23, 00444C00900000  ,"265,16",REG AMP VIVIENDA         
2021-10-27,2020-06-30,99802100000,"87,85",CONS VIVIENDA            
2021-10-27,2021-07-14, 00953K02000000  ,"91,35",CONS PISCINA             
2021-10-27,2021-07-21,2901400000,"181,3",REG AMP VIVIENDA         
2021-10-27,2021-08-9, 00548B02600000  ,"156,1",AMP VIVIENDA             
2021-10-27,2021-08-25,60003500000,"679,17",REG LOCAL COMERCIAL      
2021-10-27,2021-09-1, 00268B01400000  ,"224,4",REG VIVIENDA             
2021-10-28,2020-12-30,29601800000,"197,78",REG VIVIENDA             
2021-10-28,2021-06-3,4900900000,"122,51",REG VIVIENDA             
2021-10-28,2021-07-5, 00908F02200000  ,"195,62",REG VIVIENDA             
2021-10-28,2021-08-2,126900400000,"299,71",REG VIVIENDA             
2021-10-28,2021-08-4,121300600000,"170,1",REG VIVIENDA             
2021-10-28,2021-08-18,9400500000,"96,47",REG VIVIENDA             
2021-10-28,2021-08-26,93601100000,"97,18",CONS. AMP VIVIENDA       
2021-10-28,2021-09-1, 0142A600700000  ,"182,13",REG AMP VIVIENDA         
2021-10-28,2021-09-7,27503200000,0,DEMOLICION TOTAL         
2021-10-28,2021-09-28,127601900000,"244,63",REG AMP VIVIENDA         
2021-10-29,2018-02-2,7500200000,"290,12",REG VIVIENDA             
2021-10-29,2018-04-5, 00268B01700000  ,"239,91",REG AMP VIVIENDA         
2021-10-29,2020-11-27,106200300000,"269,17",AMP VIVIENDA             
2021-10-29,2021-06-1,44102200000,"154,53",REG VIVIENDA             
2021-10-29,2021-06-2,101900100000,"543,12",REG VIVIENDA             
2021-10-29,2021-08-27, 01261E02500000  ,"391,76",REG VIVIENDA             
2021-10-29,2021-08-31,99600400000,"68,24",REG VIVIENDA             
2021-10-29,2021-09-13,80800700000,"134,85",REG AMP VIVIENDA         
2021-10-29,2021-09-15,62903200000,"175,84",REG VIVIENDA             
2021-11-2,2017-10-9,3801500000,"141,58",CONS VIVIENDA            
2021-11-2,2020-12-30,92402800000,"59,99",CONS. AMP VIVIENDA       
2021-11-2,2021-08-6,106401500000,"157,61",REG VIVIENDA             
2021-11-2,2021-09-23,85901700000,"201,6",CONS VIVIENDA            
2021-11-2,2021-10-1,90906100000,"75,23",CONS VIVIENDA            
2021-11-2,2021-10-5,96200800000,"78,28",CONS VIVIENDA            
2021-11-2,2021-10-6, 00953D01300000  ,"59,51",                         
2021-11-2,2021-10-12,57902900000,"68,35",VIVIENDA                 
2021-11-3,2018-02-26,36402000001,"315,17",REG AMP VIVIENDA         
2021-11-3,2020-11-11,69500800000,"144,32",CONS. AMP VIVIENDA       
2021-11-3,2021-08-10,106902200000,"188,79",REG.PISCINA              
2021-11-3,2021-08-20,104801400000,"154,12",REG VIVIENDA             
2021-11-3,2021-08-20, 0142C100900000  ,"174,9",AMP VIVIENDA             
2021-11-3,2021-10-1, 00930D00500000  ,"257,26",CONS VIVIENDA            
2021-11-4,2021-06-30,112303200000,"339,22",CONS VIVIENDA            
2021-11-4,2021-07-19, 0077G100300000  ,"731,31",REG AMPLIACION           
2021-11-4,2021-07-27,62101200000,"621,97",CONS VIVIENDA            
2021-11-4,2021-09-10,59503500000,"220,63",REG VIVIENDA             
2021-11-4,2021-09-28,21901800000,"107,12",AMP LOCAL COMERCIAL      
2021-11-5,2021-07-15,44501600000,"132,27",REFORMAS INTERNAS        
2021-11-5,2021-07-19,52800300000,"245,1",REG QUINCHO              
2021-11-5,2021-08-10, 01261G01800000  ,"412,29",REG AMP VIVIENDA         
2021-11-5,2021-09-10,57700300000,"192,26",DEMOLICION TOTAL         
2021-11-5,2021-10-1, 00747B03800000  ,"130,44",REG AMP VIVIENDA         
2021-11-5,2021-10-21,36202500000,"159,3",SALON COMERCIAL          
2021-11-9,2020-11-20, 00038A00100000  ,"433,18",REG VIVIENDA             
2021-11-9,2021-03-2,49102400000,"156,28",REG VIVIENDA             
2021-11-9,2021-06-28,10201900000,"140,83",REG VIVIENDA             
2021-11-9,2021-08-12,95101000000,"185,98",REGUL.VIVIENDAS          
2021-11-9,2021-09-17,64801900000,"222,57",CONS. AMP VIVIENDA       
2021-11-9,2021-09-22, 00237B01600000  ,"63,87",CONS VIVIENDA            
2021-11-9,2021-09-24, 0078A100200000  ,"81,13",REG VIVIENDA             
2021-11-9,2021-09-27, 00119D01500000  ,"177,3",REG VIVIENDA             
2021-11-9,2021-10-14,50401900000,"84,96",REG VIVIENDA             
2021-11-10,2021-07-5,36302300000,"359,11",REG VIVIENDA             
2021-11-10,2021-09-24,7601600000,"43,34",CONFORME A OBRA          
2021-11-11,2021-01-25,82901300000,"90,18",CONS. AMP VIVIENDA       
2021-11-11,2021-07-2,21601400000,"286,43",CONS PISCINA             
2021-11-11,2021-07-16,25200100000,"371,89",REG VIVIENDA             
2021-11-11,2021-08-25, P1302003500000  ,"14372,26",CONST AMP                
2021-11-11,2021-08-26,27801100000,"441,63",LOCAL COMERCIAL          
2021-11-11,2021-09-1, 00103D01700000  ,"339,79",SALON COMERCIAL          
2021-11-11,2021-09-2,41302200000,"379,18",REG VIVIENDA             
2021-11-11,2021-10-1,51502800000,"134,2",VIVIENDA                 
2021-11-12,2020-02-14,47401000000,"353,43",REG DEPOSITO             
2021-11-12,2021-04-21, 00249B00300000  ,"202,39",REG AMP VIVIENDA         
2021-11-12,2021-08-4, 00163C01600000  ,"156,07",REG VIVIENDA             
2021-11-16,2021-08-26,52602300003,"192,15",REG VIVIENDA             
2021-11-16,2021-09-14,62901200000,"1361,32",REGULARIZACION           
2021-11-16,2021-09-23, 01066B00200000  ,"109,91",REG VIVIENDA             
2021-11-17,2019-10-28,40602800000,"336,58",REG VIVIENDA             
2021-11-17,2021-09-22,18103100000,"204,6",REG AMP VIVIENDA         
2021-11-18,2021-08-20,124500300000,"407,18",REG VIVIENDA             
2021-11-18,2021-09-16,107902300000,"61,5",CONS VIVIENDA            
2021-11-19,2019-10-30,127702000000,"257,59",REG VIVIENDA             
2021-11-19,2021-07-30, 00147C03100000  ,"142,26",REG VIVIENDA             
2021-11-19,2021-08-3,79400500000,"64,07",VIVIENDA                 
2021-11-19,2021-09-17,75102200000,"120,35",REG AMP VIVIENDA         
2021-11-19,2021-10-4,54501100000,0,                         
2021-11-23,2018-11-16, 00789E00100000  ,"229,07",REG VIVIENDA             
2021-11-23,2019-02-19,128003000000,"204,5",REG AMP VIVIENDA         
2021-11-23,2021-08-10,67701200000,"236,42",REG VIVIENDA             
2021-11-23,2021-09-29,124101000000,0,DEMOLICION TOTAL         
2021-11-23,2021-09-29,124100800000,"79,92",CONS VIVIENDA            
2021-11-23,2021-10-18, 00548C01500000  ,"584,92",CONS.SALON COMERCIAL     
2021-11-23,2021-10-28, 0104B100900000  ,"210,16",SALON COMERCIAL          
2021-11-24,2017-08-16, 00163A00600000  ,"184,86",VIVIENDAS                
2021-11-24,2020-03-19,22903100000,"260,57",RELEVAMIENTO             
2021-11-24,2020-06-9, P0401200700000  ,"30852,53",PLANTA DE SILOS          
2021-11-24,2021-08-4,53802800000,"183,23",DEMOLICION TOTAL         
2021-11-24,2021-08-10,51301200000,"138,19",LOCAL COMERCIAL          
2021-11-24,2021-09-16,16801900000,"241,47",AMP VIVIENDA             
2021-11-24,2021-10-5, P0900500300000  ,"409,4",VIVIENDA                 
2021-11-24,2021-10-14,75300900000,"206,98",REG VIVIENDA             
2021-11-24,2021-10-15,26102000000,"111,19",REG VIVIENDA             
2021-11-25,2021-06-4,47303500000,"323,93",REG VIVIENDA             
2021-11-25,2021-08-6,106501300000,"138,42",VIVIENDA                 
2021-11-29,2021-02-5,41502300000,"3494,78",VIVIENDA COLECTIVA       
2021-11-29,2021-08-18, 00148D02800000  ,"319,81",REG AMP VIVIENDA         
2021-11-29,2021-08-23, 00149C02100000  ,"179,49",REG AMP VIVIENDA         
2021-11-29,2021-10-1, 00930F00900000  ,"218,25",CONS VIVIENDA            
2021-11-30,2021-09-8, 00444C02400000  ,"339,76",REG AMP VIVIENDA         
2021-11-30,2021-09-22,122800200000,"73,28",CONS VIVIENDA            
2021-11-30,2021-09-23,38401000000,"268,12",REG VIVIENDA             
2021-11-30,2021-10-4, 00931K00400000  ,"148,92",REG VIVIENDA             
2021-11-30,2021-10-29,101202100000,"68,27",CONS VIVIENDA            
2021-12-1,2021-08-13, P1001000400000  ,"301,99",REGULARIZACION           
2021-12-1,2021-09-22,124101200000,"290,17",REG.PISCINA              
2021-12-1,2021-09-30,90401100000,90,CONS VIVIENDA            
2021-12-1,2021-10-7,27503200000,"89,2",CONS VIVIENDA            
2021-12-1,2021-10-14,13100600000,"119,68",REG AMP VIVIENDA         
2021-12-1,2021-10-22,49401800000,"123,88",REG VIVIENDA             
2021-12-2,2021-08-24, 00320C00500000  ,"134,73",REG VIVIENDA             
2021-12-2,2021-09-6,75801800000,"128,57",CONS VIVIENDA            
2021-12-2,2021-09-27,24703400000,"64,39",REG VIVIENDA             
2021-12-2,2021-10-1, 01073G02400000  ,"194,81",REG AMP VIVIENDA         
2021-12-2,2021-10-7, 01261F01000000  ,"335,34",REG.PISCINA              
2021-12-2,2021-11-4,62002200000,"182,89",AMP VIVIENDA             
2021-12-2,2021-11-10,48002500000,"146,96",RELEVAMIENTO             
2021-12-2,2021-11-11,4602500000,60,CONS VIVIENDA            
2021-12-3,2021-09-27, 00908F01500000  ,"221,81",REFORMAS INTERNAS        
2021-12-3,2021-10-18, 00400A04200000  ,"392,4",AMP QUINCHO              
2021-12-3,2021-11-3,79503100000,"59,86",CONS VIVIENDA            
2021-12-3,2021-11-11,57802500000,"211,77",VIVIENDA                 
2021-12-6,2021-07-29,27801300000,"174,93",DEMOLICION TOTAL         
2021-12-6,2021-09-23,42202400000,"350,99",SALON COMERCIAL          
2021-12-6,2021-10-5,95901100000,"65,55",CONS VIVIENDA            
2021-12-6,2021-10-18,33701800000,"364,76",VIVIENDA                 
2021-12-6,2021-10-29,66401800000,"128,11",VIVIENDA                 
2021-12-6,2021-11-10,104500800000,"64,5",CONS VIVIENDA            
2021-12-7,2021-01-8,65901500000,"1516,38",ESTABLECIMIENTO EDUCATIVO
2021-12-7,2021-08-27,74400800000,"167,1",VIVIENDA                 
2021-12-7,2021-09-7, 00105B02100000  ,"188,22",CONS DEPOSITO            
2021-12-7,2021-09-7, 00105B02200000  ,"188,06",CONS DEPOSITO            
2021-12-7,2021-09-9,6402700000,0,DEMOLICION TOTAL         
2021-12-7,2021-10-27,15102500000,"263,94",REG VIVIENDA             
2021-12-7,2021-11-4, 0930B202700000  ,"149,79",VIVIENDA                 
2021-12-9,2021-04-21,18601800000,"170,04",DEMOLICION PARCIAL       
2021-12-9,2021-08-27,3001000000,"320,51",AMP VIVIENDA             
2021-12-9,2021-10-19,107301400000,365,OFICINA-DEPOSITO         
2021-12-9,2021-10-21, 01261F01600000  ,"424,36",AMP VIVIENDA             
