presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2023-05-24,2023-04-25, 00931G03100000  ,"102,37",VIVIENDA                 
2023-05-29,2023-03-21,54300400000,"164,98",REGULARIZAR              
2023-05-30,2022-04-7,103101800000,"1126,6",AMP.DEPOSITO             
2023-05-30,2022-12-20,26700200000,"292,94",VIVIENDA                 
2023-05-30,2023-04-20,36602800000,189,AMP VIVIENDA             
2023-05-30,2023-05-30,2501400000,40,CONS VIVIENDA            
2023-05-31,2023-01-9,76302400000,"104,85",REG VIVIENDA             
2023-05-31,2023-02-10,7001300000,"287,32",VIVIENDA                 
2023-05-31,2023-03-20,43802600101,"365,81",REG ALERO                
2023-05-31,2023-03-23,47500100001,"368,49",VIVIENDA                 
2023-06-1,2023-04-10, 00469A00800000  ,"114,37",VIVIENDA                 
2023-06-1,2023-04-13,61902800000,"310,87",VIVIENDA                 
2023-06-1,2023-05-3, 00986A02800000  ,"20,29",VIVIENDA                 
2023-06-1,2023-06-1, 00793B02800000  ,"39,47",VIVIENDA                 
2023-06-2,2021-03-29,64403700000,"261,91",CONFORME A OBRA          
2023-06-2,2022-12-26, 00042A01700000  ,300,AMP GALPON               
2023-06-2,2023-02-28,21000700000,"113,03",REG VIVIENDA             
2023-06-2,2023-03-10,22401200000,"267,92",AMPLIACION               
2023-06-2,2023-03-28,71001600000,"195,19",AMP VIVIENDA             
2023-06-2,2023-04-25, 00041B01100000  ,"189,7",VIVIENDA                 
2023-06-5,2022-11-8, 00239A02800000  ,"271,09",AMP VIVIENDA             
2023-06-5,2023-04-10,84503400000,"88,63",CONS VIVIENDA            
2023-06-5,2023-04-19,92100600000,"20,48",VIVIENDA                 
2023-06-5,2023-05-2,126801000000,"191,39",VIVIENDA                 
2023-06-6,2023-01-2,53200500000,"566,29",DEMOLICION PARCIAL       
2023-06-6,2023-01-20,107902400000,"283,47",CONS DEPARTAMENTOS       
2023-06-7,2023-03-28, 00931M02600000  ,"97,62",REG VIVIENDA             
2023-06-7,2023-04-4, 01073K00100000  ,"314,25",REGULARIZACION           
2023-06-7,2023-04-13,65001300000,"279,89",VIVIENDA                 
2023-06-7,2023-05-2,90301100000,"79,2",VIVIENDA                 
2023-06-7,2023-05-2, 00400D01200000  ,"229,69",REG.PISCINA              
2023-06-8,2022-04-29, 00146A02000000  ,"69,15",REG VIVIENDA             
2023-06-8,2022-07-15, P0401003600000  ,"46011,35",REG ALERO                
2023-06-8,2023-03-17,86500600000,"211,72",CONS ALERO               
2023-06-8,2023-03-21, P0100400500000  ,"2028,87",REG VIVIENDA             
2023-06-8,2023-04-3,64800700000,"216,68",REG ALERO                
2023-06-8,2023-06-8, 00909F00200000  ,40,CONS VIVIENDA            
2023-06-9,2023-01-25, P1400203200000  ,"5647,19",AMPL. A CONSTRUIR        
2023-06-9,2023-05-9,62100800000,"789,62",CONFORME A OBRA          
2023-06-9,2023-05-19,37601500000,"499,43",REGULARIZACION           
2023-06-12,2021-09-22,31600300000,"109,42",REG AMP VIVIENDA         
2023-06-12,2022-10-25, P0200200700000  ,"4920,92",AMPLIACION               
2023-06-12,2023-03-27, 00794C02900000  ,290,DEPOSITO ALBANILERI      
2023-06-12,2023-04-4, H0500100900030  ,"142,81",REG HANGAR               
2023-06-13,2021-11-25,28301900000,"386,78",LOCAL COMERCIAL          
2023-06-13,2022-08-23, P1301400100000  ,"1474,27",REG AMP VIVIENDA         
2023-06-13,2023-03-22,26202200000,"244,97",REGULARIZACION           
2023-06-13,2023-04-5, 00930D00800000  ,"298,73",VIVIENDA                 
2023-06-13,2023-04-25, 01066A00700000  ,"147,84",VIVIENDA                 
2023-06-13,2023-05-3,92402300000,"178,54",VIVIENDA                 
2023-06-14,2023-04-4,43803100000,"172,04",REG AMP VIVIENDA         
2023-06-14,2023-05-8,65801100000,"247,01",REGULARIZAR              
2023-06-15,2022-09-5, 00798A02600000  ,"137,15",VIVIENDA                 
2023-06-15,2022-10-27,33702500000,"237,05",REG VIVIENDA             
2023-06-15,2023-04-17,72802300000,"230,25",REG ALERO                
2023-06-15,2023-06-15, 00810D02300000  ,40,CONS VIVIENDA            
2023-06-16,2022-09-1,89701300000,"190,33",VIVIENDA                 
2023-06-16,2023-05-23,58801600000,"125,39",10M2  POR UNICA VEZ      
2023-06-16,2023-05-24,51802600000,"123,55",VIVIENDA                 
2023-06-16,  /  /  , C0708207000000  ,"15,4",PANTEON                  
2023-06-21,2023-04-25,44906100000,"207,31",VIVIENDA                 
2023-06-21,2023-04-25,79803100000,"94,4",VIVIENDA                 
2023-06-21,2023-05-2,36800100000,"117,19",VIVIENDA                 
2023-06-22,2022-02-9, 00809G01400000  ,"39,47",PLANO MUNICIPAL          
2023-06-22,2023-02-13,122601300000,"73,22",CONS VIVIENDA            
2023-06-22,2023-05-8,23202600000,"59,5",VIVIENDA                 
2023-06-22,2023-05-19,99600100000,"84,05",VIVIENDA                 
2023-06-23,2022-09-7, P1300602600000  ,"293,15",CONS DEPOSITO            
2023-06-23,2022-11-16, 00148E00100000  ,"130,79",VIVIENDA                 
2023-06-23,2023-02-13, 00962G00700000  ,"173,18",REG Y AMPL VIVIENDA      
2023-06-23,2023-03-14,126901700000,"408,32",VIVIENDA                 
2023-06-23,2023-05-10,56601400000,"333,7",VIVIENDA                 
2023-06-23,  /  /  ,125600600000,"262,6",DEMOLICION PARCIAL       
2023-06-26,2022-02-21,125602100000,"221,29",VIVIENDA                 
2023-06-26,2022-11-25,86400800000,"330,52",VIVIENDA                 
2023-06-26,2023-01-16, 00143B01800000  ,"802,64",REG LOCAL COMERCIAL      
2023-06-26,2023-02-1,79302800000,"185,48",VIVIENDA                 
2023-06-26,2023-02-3,108600500000,"144,66",VIVIENDA                 
2023-06-26,2023-04-13,70102000000,0,DEMOLICION TOTAL         
2023-06-26,2023-05-2, 01261E03500000  ,"400,03",VIVIENDA                 
2023-06-26,2023-05-19,57700400000,0,DEMOLICION TOTAL         
2023-06-26,2023-05-22,107602400000,"178,35",VIVIENDA                 
2023-06-27,2022-12-21,62702000000,"127,91",VIVIENDA                 
2023-06-27,2023-05-9,5702800000,"113,75",REG VIVIENDA             
2023-06-27,  /  /  , 00833F02800000  ,40,CONS VIVIENDA            
2023-06-28,2022-10-20,47801800000,"336,6",VIVIENDA                 
2023-06-28,2022-11-25,58400600000,"204,55",CONS VIVIENDA COLECTIVA  
2023-06-28,2023-05-10,106500300000,"371,16",CONS VIVIENDA            
2023-06-28,2023-06-15, P1301600800000  ,0,DEMOLICION TOTAL         
2023-06-28,2023-06-23, P1302500100000  ,"8006,48",REGULARIZACION           
2023-06-29,2021-10-12,49902500000,"1126,57",CONS DEPARTAMENTOS       
2023-06-29,2023-03-13,45300100000,"207,15",CONS. AMP VIVIENDA       
2023-06-29,2023-05-23,69900500000,"152,77",VIVIENDA                 
2023-06-29,2023-06-29, 01261D01300000  ,"399,86",REG VIVIENDA             
2023-06-30,2022-10-20, 00245A00200000  ,"87,59",VIVIENDA                 
2023-06-30,2023-04-20,59203200000,"1274,8",CONS AMP EST SERVICIO    
2023-06-30,2023-04-24, 01281B01100000  ,"2953,04",AMP LOCAL COMERCIAL      
2023-06-30,2023-05-12,51501700000,"365,08",CONFORME A OBRA          
2023-07-3,2018-04-24,36400800000,"509,42",DEPARTAMENTOS            
2023-07-3,2022-11-14, 01066B01800000  ,"135,66",VIVIENDA                 
2023-07-4,2022-07-19, 01072E01500000  ,"212,26",VIVIENDA                 
2023-07-4,2023-05-4,85900700000,"335,25",VIVIENDA COLECTIVA       
2023-07-4,2023-05-29,45900200000,"459,48",                         
2023-07-5,2023-04-20,107800800000,"574,39",SALON COMERCIAL          
2023-07-5,2023-05-2,16200700000,"201,49",VIVIENDA                 
2023-07-5,2023-05-2, 00962A01600000  ,"239,55",VIVIENDA                 
2023-07-5,2023-05-30,31400300000,"184,41",REG ALERO                
2023-07-5,2023-06-5,27702500000,"170,48",10M2  POR UNICA VEZ      
2023-07-5,2023-06-8,106501200000,"117,88",REG ALERO                
2023-07-5,2023-06-15,3102000000,"145,09",VIVIENDA                 
2023-07-6,2023-05-10, 01261I01000000  ,"277,75",CONS ALERO               
2023-07-6,2023-05-19, 00147B01700000  ,"434,7",REG ALERO                
2023-07-6,2023-05-23, 00274B00700000  ,0,DEMOLICION TOTAL         
2023-07-6,2023-05-29, 00955C00400000  ,"225,36",CONS DEPOSITO            
2023-07-6,2023-05-30,33601800000,"224,54",REG ALERO                
2023-07-7,2023-05-8,67601600000,"241,94",VIVIENDA                 
2023-07-7,2023-05-11,83300800000,"88,68",VIVIENDA                 
2023-07-7,2023-05-12,83300800000,"94,02",10M2  POR UNICA VEZ      
2023-07-7,2023-05-29, 00801G01800000  ,"130,76",REG LOCAL COMERCIAL      
2023-07-7,2023-05-30,60103100000,"284,51",REGULARIZAR              
2023-07-7,2023-06-2,64600600000,"311,72",VIVIENDA-COMERCIO        
2023-07-10,2023-05-8,53102300000,"195,97",CONS. AMP VIVIENDA       
2023-07-10,2023-06-27,36502400000,"248,11",10M2  POR UNICA VEZ      
2023-07-11,2023-03-2,79500300000,"107,57",VIVIENDA                 
2023-07-11,2023-05-29,70201800000,"63,75",REG DEPOSITO             
2023-07-11,2023-06-9,24400700000,0,DEMOLICION TOTAL         
2023-07-12,2023-05-29,86601200000,"34,19",AMP QUINCHO              
2023-07-12,2023-05-29,21900400000,0,DEMOLICION TOTAL         
2023-07-12,2023-06-7, 01073A00600000  ,"112,28",VIVIENDA                 
2023-07-13,2022-06-15,19103100001,"263,83",REG VIVIENDA             
2023-07-13,2023-04-17, 00931B02900000  ,"181,03",CONS VIVIENDA            
2023-07-13,2023-05-24,79202200000,"219,52",P.B. 01 PISOS            
2023-07-13,2023-06-6, 00931G02700000  ,"223,58",VIVIENDA                 
2023-07-14,2023-05-9,77800200000,"2770,13",CONFORME A OBRA          
2023-07-14,2023-05-12,52700100000,"292,9",REG ALERO                
2023-07-14,2023-06-5,63200600000,"108,34",REG AMP VIVIENDA         
2023-07-15,2023-03-15,92202100000,"225,05",AMP VIVIENDA             
2023-07-17,2022-07-13, 00953O01400000  ,"270,79",CONS VIVIENDA COLECTIVA  
2023-07-17,2023-05-22,70801500000,"145,55",AMPLIACION               
2023-07-17,2023-06-12,60203100000,"102,6",REG VIVIENDA             
2023-07-18,2014-11-26,75900800000,"159,28",REG AMP VIVIENDA         
2023-07-18,2022-09-29, 00931O02300000  ,"276,78",CONST LOCAL Y VIVIENDA   
2023-07-18,2023-04-12,104202200000,"57,45",CONS VIVIENDA            
2023-07-18,2023-05-4, 00674A00800000  ,"156,73",VIVIENDA                 
2023-07-18,2023-06-2,64701600000,"257,15",OFICINA-DEPOSITO         
2023-07-18,2023-06-7,74501800000,"176,88",REG ALERO                
2023-07-18,2023-06-14, 00103G00400000  ,"198,99",REG. LAVADERO            
2023-07-19,2022-12-14,51602700005,"517,84",REG CIERRE GAL           
2023-07-19,2023-05-11, 00930H02100000  ,"300,58",VIVIENDA                 
2023-07-19,2023-05-19, P1001100200000  ,"406,65",RELEV RURAL              
2023-07-19,2023-06-2,42903500000,"182,38",REG VIVIENDA             
2023-07-19,2023-06-7,19100400000,"272,56",DEMOLICION PARCIAL       
2023-07-20,2022-09-26, P1300104200000  ,"1439,96",REFORMAS INTERNAS        
2023-07-20,2023-05-3,109301200000,"568,33",CONST OFICINAS           
2023-07-20,2023-05-12,84901600000,"167,06",REG QUINCHO              
2023-07-20,2023-05-12,52201000000,"303,46",REG VIVIENDA             
2023-07-21,2023-06-12,86001400000,"193,58",VIVIENDA                 
2023-07-24,2023-05-29, 00142N00800000  ,"189,36",REFORMAS INTERNAS        
2023-07-24,2023-05-30,47501700000,"231,11",REG VIVIENDA             
2023-07-24,2023-06-6,38201000000,"247,34",VIVIENDA                 
2023-07-24,2023-06-22,127600100000,"345,34",AMP VIVIENDA             
2023-07-25,2023-02-17, 01073K01200000  ,"155,46",REG VIVIENDA             
2023-07-25,2023-05-12,106902200000,"211,54",REG VIVIENDA             
2023-07-25,2023-06-8,60800500000,"175,27",REG.PISCINA              
2023-07-26,2023-05-10,17502200000,"276,34",VIVIENDAS COLECTIVAS     
2023-07-26,2023-06-21,56101200000,"81,12",REG VIVIENDA             
2023-07-26,2023-06-27,77800200000,"3023,91",AMP GALPON               
2023-07-27,2023-05-22,37601300000,"506,26",COCHERAS                 
2023-07-27,2023-05-24,38902300000,"143,02",DEMOLICION ALERO         
2023-07-27,2023-06-8, 00089A01500000  ,"57,28",VIVIENDA                 
2023-07-28,2022-11-24,127500400000,"222,8",REG VIVIENDA             
2023-07-28,2022-12-26,32602400000,"151,88",REG VIVIENDA             
2023-07-28,2023-04-11, 00671B00800000  ,"160,21",REG ALERO                
2023-07-28,2023-05-19,65502400000,"221,1",DEMOLICION ALERO         
2023-07-28,2023-06-9, 00930H01100000  ,"102,49",CONS VIVIENDA            
2023-07-28,2023-06-14,62801300000,"212,12",DEMOLICION PARCIAL       
2023-07-31,2023-04-25,127002100000,"153,5",VIVIENDA                 
2023-07-31,2023-06-9,50900600000,"247,8",REG VIVIENDA             
2023-07-31,2023-06-13,72201600000,"130,04",VIVIENDA                 
2023-07-31,2023-06-21,86800300000,"56,52",VIVIENDA                 
2023-07-31,2023-06-23,104501400000,"86,88",VIVIENDA                 
2023-08-1,2022-04-19,70001800000,"67,95",MERENDERO SOCIAL         
2023-08-1,2023-04-4,64102100000,"288,29",VIVIENDA                 
2023-08-1,2023-05-5,110302700000,"174,18",VIVIENDA                 
2023-08-1,2023-06-14,37100200000,"165,44",CONFORME A OBRA          
2023-08-1,2023-06-21, 00274B01500000  ,"516,36",REG GALPON               
2023-08-2,2022-10-26,71501900000,"170,56",VIVIENDA                 
2023-08-2,2023-05-29,89902300000,"66,17",10M2  POR UNICA VEZ      
2023-08-3,2023-05-19, 00836B01700000  ,"180,39",VIVIENDA                 
2023-08-3,2023-06-7,34600300000,"243,83",10M2  POR UNICA VEZ      
2023-08-3,2023-06-27,57700400000,"293,62",AMP LOCAL COMERCIAL      
2023-08-4,2023-04-17, 00320A02700000  ,"3741,18",REG OFICINAS             
2023-08-4,2023-04-24, P1400701200000  ,"106,4",DEMOLICION PARCIAL       
2023-08-4,2023-05-19,5502600000,"101,49",VIVIENDA                 
2023-08-4,2023-05-29,79700500000,"51,98",REG VIVIENDA             
2023-08-4,2023-07-5,74102800000,"108,87",VIVIENDA                 
2023-08-4,2023-07-6, 00146C00800000  ,380,                         
2023-08-7,2022-07-13, 00795B02200000  ,"73,64",REG AMP VIVIENDA         
2023-08-7,2023-01-20,36301600000,"363,57",VIVIENDA                 
2023-08-7,2023-03-31,75400800000,"181,85",DEMOLICION TOTAL         
2023-08-7,2023-04-19,62800400000,"252,3",REG VIVIENDA             
2023-08-7,2023-05-3,93401900000,"182,08",AMP VIVIENDA             
2023-08-7,2023-05-3,44000100000,"3891,85",CLUB DEPORTIVO           
2023-08-7,2023-05-23,48400800000,"314,65",REGULARIZAR              
2023-08-7,2023-05-29,76302500000,"176,94",REG VIVIENDAS 1 Y 2      
2023-08-7,2023-06-14, 00747J01900000  ,"123,57",REG VIVIENDA             
2023-08-7,2023-06-21, 00119E01100000  ,"134,45",CONS. AMP VIVIENDA       
2023-08-8,2023-02-1, 00188A02200000  ,"159,09",REG ALERO                
2023-08-8,2023-02-24,90802200000,"3,96",PISCINA                  
2023-08-8,2023-03-23, P1300602700000  ,"555,34",REG TALLER               
2023-08-8,2023-05-23, 00908E02600000  ,"104,49",CONS VIVIENDA            
2023-08-8,2023-06-2,69700800000,"146,21",AMP LOCAL COMERCIAL      
2023-08-8,2023-06-28,39001500000,"84,96",VIVIENDA                 
2023-08-8,2023-07-11,47801900000,0,DEMOLICION TOTAL         
2023-08-9,2010-10-21, 00144B02300000  ,"102,76",REG VIVIENDA             
2023-08-9,2016-07-27, 00144B02300000  ,"109,19",10M2  POR UNICA VEZ      
2023-08-9,2023-05-24,41302100000,"96,74",VIVIENDA                 
2023-08-9,2023-06-13,50902300000,"143,04",REGULARIZAR              
2023-08-10,2023-02-22,30302800000,"1249,56",ESTACION DE SERVICIO     
2023-08-10,2023-05-8,3401700000,"230,49",AMPLIACION               
2023-08-11,2023-04-25,48702800000,"170,14",REG VIVIENDA             
2023-08-11,2023-05-29, 0930B100700000  ,"94,25",CONS VIVIENDA            
2023-08-11,2023-05-29,87900100000,"124,73",REG VIVIENDA             
2023-08-11,2023-06-22,43402600000,"276,88",VIVIENDA                 
2023-08-11,  /  /  , C0709202700000  ,"3,12",DEPOSITO FUNERARIO       
2023-08-14,2023-03-6,75300300000,"66,07",VIVIENDA                 
2023-08-14,2023-04-17, 00931I01900000  ,"143,33",REG ALERO                
2023-08-14,2023-05-30,73502600000,"159,45",REGULARIZAR              
2023-08-15,2023-04-5,28301400000,"148,68",REG LOCAL COMERCIAL      
2023-08-15,2023-06-9, 00148H01300000  ,0,DEMOLICION TOTAL         
2023-08-15,2023-06-12, 00747B03900000  ,"216,24",REGULARIZAR              
2023-08-15,2023-07-3,99802200000,"66,15",REGULARIZAR              
2023-08-15,  /  /  , 00809G00600000  ,70,VIVIENDA                 
2023-08-16,2022-10-12, 01007A01400000  ,"75,93",REG VIVIENDA             
2023-08-16,2023-01-13,79303100000,"54,91",REG VIVIENDA             
2023-08-17,2022-05-24,70502900000,"160,08",CONFORME A OBRA          
2023-08-17,2022-10-17,79400400000,"221,6",REG AMP VIVIENDA         
2023-08-17,2023-06-2, P0900402400000  ,"321,87",CONS. AMP VIVIENDA       
2023-08-17,2023-06-13,90502100000,"135,16",REG VIVIENDAS 1 Y 2      
2023-08-18,2023-06-5,49204700000,"599,79",REG ALERO                
2023-08-18,2023-07-5,28903400000,"741,96",REG ALERO                
2023-08-18,2023-08-18,54502800000,"166,93",REG VIVIENDA             
2023-08-22,2023-05-10,19500400000,"118,46",REG ALERO                
2023-08-22,2023-05-29,47301400000,"785,99",REG DEPOSITO             
2023-08-22,2023-08-1, 00089A01500000  ,"74,89",CONS. AMP VIVIENDA       
2023-08-23,2023-04-18,50900300000,"201,51",REGULARIZACION           
2023-08-23,2023-08-1, 00817A00500000  ,"77,17",CONFORME A OBRA          
2023-08-23,2023-08-23, 00809G01300000  ,40,CONS VIVIENDA            
2023-08-24,2022-07-6,61601000000,"512,16",DEPOSITO                 
2023-08-24,2023-06-26,39002300000,"386,63",CONFORME A OBRA          
2023-08-25,2023-06-21,121300600000,"382,55",CONS. AMP VIVIENDA       
2023-08-25,2023-07-25,33801100000,"99,37",VIVIENDA                 
2023-08-25,2023-07-27,60901900000,0,AMP VIVIENDA             
2023-08-28,2023-07-11,69502400000,"220,77",VIVIENDA                 
2023-08-29,2023-04-4,84103400000,"1244,28",VENTA DE CAMIONES Y REPUE
2023-08-29,2023-07-25,19102700000,"303,31",VIVIENDA                 
2023-08-30,2023-06-28,57501900000,"145,8",VIVIENDA                 
2023-08-30,2023-07-25,104501600000,"75,7",REG AMP VIVIENDA         
2023-08-30,2023-07-27, 01116D00400000  ,"281,37",VIVIENDA                 
2023-08-31,2021-05-20,92200800000,"763,89",REGULARIZAR              
2023-08-31,2022-03-21, P1302401000000  ,1179,FABRICA                  
2023-08-31,2023-07-7,68202300000,"1518,65",VIVIENDA                 
2023-08-31,2023-08-1,48002500000,"139,38",VIVIENDA                 
2023-08-31,2023-08-8,34600200000,"161,43",DEMOLICION PARCIAL       
2023-09-1,2023-01-12, P1300102300000  ,"810,52",OFICINAS                 
2023-09-1,2023-03-27,34201800000,"165,24",VIVIENDA                 
2023-09-1,2023-06-2,52502700000,"137,08",VIVIENDA                 
2023-09-1,2023-06-27,58103600000,"502,85",AMP LOCAL COMERCIAL      
2023-09-1,2023-08-1,48703300000,"287,47",VIVIENDA                 
2023-09-4,2023-02-24,50401700000,0,VIVIENDA COLECTIVA       
2023-09-5,2022-04-21,102100200000,"788,61",VIVIENDA                 
2023-09-5,2023-05-8,49801200000,"268,7",OFICINAS                 
2023-09-5,2023-05-15,104803800000,0,VIVIENDA                 
2023-09-5,2023-07-7,54301200000,"179,06",AMPLIACION               
2023-09-5,2023-07-17,26601300000,"141,43",VIVIENDA                 
2023-09-5,2023-07-21, 00144A00400000  ,"213,24",AMPLIACION               
2023-09-5,2023-07-26,104301700000,"105,13",VIVIENDA                 
2023-09-5,2023-08-22,106502100000,"111,51",VIVIENDA                 
2023-09-6,2023-07-10,45700900000,"238,19",VIVIENDA                 
2023-09-6,2023-07-11,74502000000,"271,39",AMP VIVIENDA             
2023-09-7,2023-06-14,64403700000,"261,91",10M2  POR UNICA VEZ      
2023-09-7,2023-06-16, 00747B03800000  ,"240,45",DEMOLICION PARCIAL       
2023-09-7,2023-07-4,63900700000,"158,19",REG VIVIENDA             
2023-09-7,2023-07-10,64200100000,"220,83",VIVIENDA                 
2023-09-7,2023-07-26, 00237B01500000  ,"119,46",REFORMAS INTERNAS        
2023-09-7,  /  /  , 00833F02100000  ,40,VIVIENDA                 
2023-09-8,2023-06-28, 00444C01600000  ,"254,97",SALON CCIAL-VIV.         
2023-09-8,2023-06-29,90800200000,"274,32",VIVIENDA                 
2023-09-8,2023-07-12,46100200000,"185,7",CONS. AMP VIVIENDA       
2023-09-8,2023-08-2,52201500000,"102,01",VIVIENDA                 
2023-09-8,2023-08-10,24101100000,"94,89",DEMOLICION PARCIAL       
2023-09-11,2023-05-19, 00047A00900000  ,"108,48",REG VIVIENDA             
2023-09-12,2023-08-24, 00986A01700000  ,"123,29",VIVIENDA                 
2023-09-14,2023-06-7,3600700000,"108,86",VIVIENDA                 
2023-09-14,2023-07-17,69701700000,"148,53",REFORMAS INTERNAS        
2023-09-14,2023-08-14,53002700000,"212,29",CONS. AMP VIVIENDA       
2023-09-14,2023-08-17,18001900000,"173,56",VIVIENDA                 
2023-09-15,2023-06-30, 01117B00800000  ,"371,6",REG VIVIENDA             
2023-09-15,2023-08-4,59802100000,"271,93",CONS. AMP VIVIENDA       
2023-09-15,2023-08-24, 00089A01500000  ,"121,75",CONS VIVIENDA            
2023-09-19,2023-07-26,44501300000,"224,99",VIVIENDA                 
2023-09-19,2023-08-7,33100400000,"442,19",VIVIENDA                 
2023-09-19,  /  /  , 00833F02700000  ,40,VIVIENDA                 
2023-09-20,2017-08-18,51304100000,"255,6",REG DEPOSITO             
2023-09-20,2021-03-16, P1300300700000  ,"1554,39",AMPLIACION               
2023-09-20,2022-05-23, P1300300700000  ,"1697,56",OFICINAS                 
2023-09-20,2023-06-28,55003800000,"476,4",VIVIENDA                 
2023-09-20,2023-09-20, 00810D02700000  ,40,CONS VIVIENDA            
2023-09-21,2023-03-13, 00144B01600000  ,"621,43",CONS VIVIENDA            
2023-09-21,2023-04-25, 00955A02900000  ,"167,16",REG Y AMPL VIVIENDA      
2023-09-21,2023-06-7, P1300103800000  ,1224,DEPOSITO DE MADERAS      
2023-09-21,2023-06-22,84102500000,"225,64",CONS. AMP VIVIENDA       
2023-09-21,2023-08-3,29100900000,"165,75",DEMOLICION TOTAL         
2023-09-22,2023-06-23, 00142J00100000  ,123,REG.PISCINA              
2023-09-22,2023-07-14, 00082B02000000  ,"428,79",CONS. AMP VIVIENDA       
2023-09-22,2023-08-1,29502400000,"602,19",SUPERMERCADO             
2023-09-22,2023-09-22, 00909F00100000  ,"39,47",CONS VIVIENDA            
2023-09-25,2023-06-22,75900800000,"174,94",REG VIVIENDA             
2023-09-25,2023-06-26,31501200000,"224,22",REG ALERO                
2023-09-25,2023-08-1,77800200000,"3274,84",AMPLIACION               
2023-09-26,2023-01-16,93400500000,"123,66",REG VIVIENDA             
2023-09-26,2023-03-13,55302300000,"233,17",REG VIVIENDA             
2023-09-26,2023-06-15,73700200000,"213,25",CONS DEPOSITO            
2023-09-26,2023-06-30,23102400000,"264,62",REG Y AMPL VIVIENDA      
2023-09-26,2023-07-21, 01073E02300000  ,"196,15",REG VIVIENDA             
2023-09-26,2023-08-31, 00320B01100000  ,"126,43",VIVIENDA                 
2023-09-27,2023-06-27, 00103E01500000  ,"68,85",REG VIVIENDA             
2023-09-27,2023-07-11,18103100000,"203,66",CONFORME A OBRA          
2023-09-27,2023-08-1, 00142I00400000  ,"176,59",REG VIVIENDA             
2023-09-27,  /  /  , 00986A01800000  ,40,VIVIENDA                 
2023-09-28,2023-03-27,58600300000,"402,67",REG VIVIENDA             
2023-09-28,2023-07-17,126400200000,"329,64",REG ALERO                
2023-09-28,2023-08-9,59302600000,"360,02",AMP.DEPOSITO             
2023-09-28,2023-09-5,46001000000,"136,47",OFICINAS-LOCAL           
2023-09-28,2023-09-12,45501800000,"129,29",CONS PISCINA             
2023-09-29,2023-08-14,109300200000,"163,52",CONS ALERO               
2023-10-2,2023-07-20, 00320A00800000  ,"255,6",SALON P/RENTAS           
2023-10-2,2023-07-28, 00931E03200000  ,101,VIVIENDA                 
2023-10-2,2023-08-2,81100100000,"138,7",REG LOCAL COMERCIAL      
2023-10-2,2023-08-10,127801200000,"77,84",REG VIVIENDA             
2023-10-3,2016-05-3, 00889C00700000  ,"174,04",VIVIENDA                 
2023-10-3,2022-09-29, 00038A00500000  ,"142,21",REG VIVIENDA             
2023-10-3,2023-04-19, 00747O00900000  ,"60,8",COCHERA                  
2023-10-3,2023-05-8,33800900000,"126,4",CONS DEPARTAMENTOS       
2023-10-3,2023-07-10,46101600000,"263,3",DEMOLICION PARCIAL       
2023-10-3,2023-08-30,26701000000,"203,24",REG.PISCINA              
2023-10-3,2023-09-8, 00142O00300000  ,"115,04",CONFORME A OBRA          
2023-10-3,2023-09-14,85900700000,"365,67",AMP VIVIENDA 3           
2023-10-3,2023-10-3,5201800000,"193,9",REG VIVIENDA             
2023-10-4,2023-07-24,17501800000,"95,8",VIVIENDA                 
2023-10-5,2023-08-23, 00810D02600000  ,"177,29",REG AMP VIVIENDA         
2023-10-5,2023-08-24, 01116E00400000  ,"183,18",CONS PISCINA             
2023-10-5,2023-08-30, 00953H00100000  ,"72,44",DEMOLICION PARCIAL       
2023-10-6,2023-02-28,5102600000,"57,05",REG QUINCHO              
2023-10-6,2023-05-24,44102200000,"324,04",DEMOLICION PARCIAL       
2023-10-6,2023-06-26,92401700000,"289,42",REG Y AMPL VIVIENDA      
2023-10-6,2023-07-28,49001300000,"295,55",DEMOLICION PARCIAL       
2023-10-6,2023-08-11,80202100000,"73,02",CONS VIVIENDA            
2023-10-6,2023-09-5, 00089A00900000  ,"75,91",LOCAL COMERCIAL          
2023-10-6,2023-09-8, 00077C01100000  ,"126,65",CONFORME A OBRA          
2023-10-6,2023-09-14,47701000000,"239,34",CONS VIVIENDA 2          
2023-10-9,2023-05-12,87901300000,"551,74",CONS. AMP VIVIENDA       
2023-10-9,2023-08-7, 00793C02500000  ,"143,6",AMPLIACION               
2023-10-9,2023-08-14, 00081A01200000  ,"214,44",REG VIVIENDA             
2023-10-9,2023-08-24, 00144A01000000  ,"194,06",REG Y AMPL VIVIENDA      
2023-10-9,2023-09-14, 00120D01500000  ,"102,3",REG VIVIENDA             
2023-10-9,2023-09-22, 00103E02000000  ,"84,79",VIVIENDA                 
2023-10-10,2023-03-31,65002900000,"557,86",REG-AMP.                 
2023-10-10,2023-07-17,28202100000,"152,3",VIVIENDA                 
2023-10-10,2023-08-9, 00909G00600000  ,"89,3",CONS VIVIENDA            
2023-10-17,2023-02-16,65701500000,"286,15",REG VIVIENDA             
2023-10-17,2023-07-17,60003400001,"547,75",REG LOCAL COMERCIAL      
2023-10-17,2023-07-20,56100100000,"215,64",BAR                      
2023-10-17,2023-09-14,18602800000,"96,38",10M2  POR UNICA VEZ      
2023-10-17,  /  /  ,6105400000,"2388,08",DEPOSITO                 
2023-10-17,  /  /  ,6105300000,"2388,08",LOCAL COMERCIAL          
