presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2024-10-23,2024-09-25,126801500000,"99,75",CONS VIVIENDA            
2024-10-23,2024-10-23,122302500000,40,CONS VIVIENDA            
2024-10-24,2024-08-29,44501300000,"237,74",REG VIVIENDA             
2024-10-24,2024-08-29,8200100000,"61,51",CONS VIVIENDA            
2024-10-24,2024-09-4, 01265C00200000  ,"236,9",CONS VIVIENDA            
2024-10-24,  /  /  ,53401800000,"6352,82",SANATORIO                
2024-10-25,2024-05-14, 00548D02800001  ,"260,44",REG ALERO                
2024-10-25,2024-07-1,53301300000,"269,59",LOCAL COMERCIAL          
2024-10-25,2024-07-8, 00908D00400000  ,"409,45",REG Y AMPL VIVIENDA      
2024-10-25,2024-09-10, 00671A01900000  ,"260,31",REG VIVIENDA             
2024-10-29,2024-08-8,52902800000,"95,62",DEMOLICION PARCIAL       
2024-10-29,2024-08-28,8000400000,"73,1",CONFORME A OBRA          
2024-10-31,2024-02-27, 00119E01200000  ,"107,74",DEMOLICION PARCIAL       
2024-10-31,2024-08-12,62500300000,"168,84",REG Y AMPL VIVIENDA      
2024-10-31,2024-09-13,27900800001,"242,47",REFORMAS INTERNAS        
2024-10-31,2024-09-17,62102600000,"111,18",REG VIVIENDA             
2024-10-31,2024-09-18,34201000000,"225,51",REG VIVIENDA             
2024-11-1,2023-03-17, 00249B01000000  ,"535,24",P.B. 02 PISOS            
2024-11-1,2024-06-11, 00804A02200000  ,"106,42",REG VIVIENDAS 1 Y 2      
2024-11-1,2024-06-19,93200400000,"384,39",VIVIENDA                 
2024-11-1,2024-08-26, P0901000200000  ,"216,94",VIVIENDA                 
2024-11-1,2024-09-13,3100200000,"215,71",VIVIENDA                 
2024-11-1,2024-10-7,50303900000,"127,77",DEMOLICION PARCIAL       
2024-11-4,2024-08-2,65902700000,"124,52",DEMOLICION PARCIAL       
2024-11-4,2024-08-26,49702000000,"365,87",REFORMAS INTERNAS        
2024-11-4,2024-10-3,60602400000,"63,5",10M2  POR UNICA VEZ      
2024-11-4,2024-10-8,70800200000,"150,87",VIVIENDA                 
2024-11-4,2024-10-15,13100100000,"71,37",LOCAL COMERCIAL          
2024-11-5,2023-10-9, 00953O01400000  ,"260,52",VIVIENDA                 
2024-11-5,2024-07-5, P1300500100000  ,"1525,48",ANTENA TELECOMUNICACIONES
2024-11-5,2024-08-20, 00810A01600000  ,64,CONS QUINCHO             
2024-11-5,2024-09-12,72301200000,"132,51",REG VIVIENDA             
2024-11-6,2024-07-24,42301300001,"392,01",REGULARIZACION           
2024-11-6,2024-09-25, 0747G101000000  ,"104,32",VIVIENDA                 
2024-11-6,2024-10-1, 0930A101800000  ,"174,06",CONS VIVIENDA            
2024-11-6,2024-10-8,56101800000,"137,09",DEMOLICION ALERO         
2024-11-6,  /  /  ,92100100000,"284,95",CONST OFICINAS           
2024-11-7,2023-05-2,34902400000,"214,25",REG VIVIENDA             
2024-11-7,2024-07-24, P0600101600000  ,"466,39",VIVIENDA                 
2024-11-7,2024-07-24,47700700000,"181,83",COCHERAS                 
2024-11-7,2024-08-21,12101100000,"207,87",REG AMP VIVIENDA         
2024-11-7,2024-10-14, 1073A100300000  ,"127,68",REGULARIZAR              
2024-11-7,2024-10-15,72700700000,"194,45",REG LOCAL COMERCIAL      
2024-11-7,2024-10-18,126902400000,"81,07",REG VIVIENDA             
2024-11-11,2023-10-4,106901600000,"283,93",CONS. AMP VIVIENDA       
2024-11-11,2024-03-13,21600300000,"603,1",REFORMAS INTERNAS        
2024-11-11,2024-07-12,22200100000,"334,51",VIVIENDAS                
2024-11-11,2024-07-22, 0082CH01400000  ,"326,48",REG ALERO                
2024-11-11,2024-08-20,65400200000,"189,22",VIVIENDA                 
2024-11-12,2024-07-19, P0901102400000  ,"275,5",REGULARIZACION           
2024-11-12,2024-07-23,72500500000,"378,18",VIVIENDA                 
2024-11-13,2024-05-21,60701800000,"158,78",10M2  POR UNICA VEZ      
2024-11-13,2024-05-22,50900100000,"448,07",FARMACIA MUTUAL          
2024-11-13,2024-09-2,21000300000,"3,24",CONS PISCINA             
2024-11-13,2024-09-25,27900500000,"121,22",VIVIENDA                 
2024-11-19,2024-03-15, P0600102200000  ,"606,58",REG VIVIENDA             
2024-11-19,2024-08-21, 01261B00500000  ,"277,59",VIVIENDA                 
2024-11-19,2024-09-17,44503000000,"184,85",REG VIVIENDA             
2024-11-20,2024-05-29, 00931Q00400000  ,"143,27",CONS VIVIENDA            
2024-11-20,2024-06-6,42703100002,"328,56",REG VIVIENDA             
2024-11-20,2024-08-28,38101100000,0,DEMOLICION TOTAL         
2024-11-20,2024-10-7, 00962F00600000  ,"167,08",VIVIENDA                 
2024-11-20,2024-11-20,87902700000,"71,13",CONS VIVIENDA            
2024-11-21,2023-05-2, 00268A02700000  ,"809,5",REGULARIZACION           
2024-11-21,2024-07-5, 00400E04300000  ,"257,41",CONFORME A OBRA          
2024-11-21,2024-07-24,55203100001,"370,47",REG DEPOSITO             
2024-11-22,2024-08-1,92400400000,"142,24",CONS VIVIENDA            
2024-11-22,2024-08-26, P0704100500000  ,"203,75",CONS DEPOSITO FAMILIAR   
2024-11-22,2024-08-28, 00444C04800000  ,"174,06",VIVIENDAS                
2024-11-25,2024-01-3,45501300000,"1648,13",GIMNASIO                 
2024-11-25,2024-09-11,38900600000,"127,9",VIVIENDA                 
2024-11-26,2024-10-4,26902600000,"143,89",VIVIENDA                 
2024-11-27,2024-07-23, 00955B02400000  ,"56,29",REGULARIZACION           
2024-11-27,2024-10-15,38600500000,"253,59",VIVIENDA                 
2024-11-29,2024-06-18, 01261H00600000  ,"414,11",VIVIENDA                 
2024-11-29,2024-07-8,93302300000,"109,75",VIVIENDA                 
2024-11-29,2024-08-1, 00038C02000000  ,"131,26",VIVIENDA                 
2024-11-29,2024-09-10, 00759A01600000  ,"152,61",AMP VIVIENDA             
2024-11-29,  /  /  ,81002600000,40,VIVIENDA                 
2024-12-2,2024-09-16,60303300000,"178,6",REGULARIZAR              
2024-12-2,2024-10-1, 01261B01900000  ,"267,28",VIVIENDA                 
2024-12-2,2024-10-29, 01281B03000000  ,0,DEMOLICION TOTAL         
2024-12-2,2024-10-30,38401000000,"268,12",VIVIENDA                 
2024-12-3,2023-01-9,86802400000,0,VIVIENDA                 
2024-12-3,2024-06-27,127100400000,"452,44",VIVIENDA                 
2024-12-3,2024-09-20,127500200000,"268,81",VIVIENDA                 
2024-12-3,2024-09-27,9400900000,"100,99",                         
2024-12-3,2024-10-9, 00614D01300000  ,"102,52",VIVIENDA                 
2024-12-4,2017-05-24,70500200000,"441,76",REG AMP VIVIENDA         
2024-12-4,2024-06-19, H0500100900007  ,"535,11",HANGAR                   
2024-12-4,2024-07-30,41701400000,"3746,89",SUPERMERCADO             
2024-12-4,2024-08-20, 00793B03600000  ,"51,78",VIVIENDA                 
2024-12-4,2024-08-27, P1301101300000  ,"2700,22",DEPOSITO DE CER          
2024-12-4,2024-08-28,18301300000,"229,25",SALON COMERCIAL          
2024-12-4,  /  /  ,70500200000,"383,96",REG AMP VIVIENDA         
2024-12-5,2024-10-24,30401800000,33,VIVIENDA                 
2024-12-5,2024-11-1, 00953H02000000  ,"123,95",VIVIENDA 1 Y 2           
2024-12-5,  /  /  , 00804F01000000  ,40,PLANO MUNICIPAL          
2024-12-6,2024-07-2,77500400000,"9497,48",ACOPIO                   
2024-12-6,2024-07-17, P1300301500000  ,"2527,87",INDUSTRIA                
2024-12-6,2024-07-31,127001700000,"264,34",VIVIENDA                 
2024-12-6,2024-10-1, 00470A00300000  ,"129,35",DEPOSITO DE HERRAMIENTAS 
2024-12-6,2024-10-10,32503100000,"605,95",VIVIENDA                 
2024-12-6,2024-10-29,84500100000,"185,9",VIVIENDA                 
2024-12-9,2021-07-29, 00833C02900000  ,"155,98",VIVIENDA                 
2024-12-9,2024-06-7, 00548D02000000  ,"115,52",VIVIENDA                 
2024-12-9,2024-08-21,84700200000,"527,61",VIVIENDA                 
2024-12-9,2024-10-7,28500600000,"174,59",VIVIENDA                 
2024-12-9,2024-10-8, 01281B01100000  ,"2928,73",VETERINARIA              
2024-12-9,  /  /  , 00809G00900000  ,40,VIVIENDA                 
2024-12-10,2024-02-19,61402900000,"91,85",VIVIENDA                 
2024-12-10,2024-06-25, 00933F00500000  ,"77,17",VIVIENDA                 
2024-12-10,2024-07-12, 00103B02300000  ,"452,56",COCHERAS                 
2024-12-10,2024-11-4,11700700000,"206,82",VIVIENDA                 
2024-12-11,2023-11-17,49000800000,"466,91",AMP LOCAL COMERCIAL      
2024-12-11,2023-12-27,2902000000,"1290,02",HOTEL                    
2024-12-11,2024-05-31, 00118A01500000  ,"88,94",REGULARIZAR              
2024-12-11,2024-10-9,84503600000,"124,64",TALLER FAMILIAR          
2024-12-11,2024-10-9,84503700000,"283,2",VIVIENDA                 
2024-12-12,2024-09-20, 00038C01700000  ,"175,03",VIVIENDA                 
2024-12-12,2024-10-16, 00244A02800000  ,"578,09",AMP LOCAL COMERCIAL      
2024-12-16,2024-11-12,59002700000,"410,05",DEPOSITO                 
2024-12-16,2024-11-20,43002700000,"186,44",VIVIENDA                 
2024-12-17,2024-01-17,23300800000,"139,14",CONFORME A OBRA          
2024-12-17,2024-07-5, 00249A00700000  ,"125,3",REGULARIZAR              
2024-12-17,2024-09-18,127101900000,"227,83",VIVIENDA                 
2024-12-17,2024-10-10,18000700000,"558,31",COMERCIO Y VIVIENDA      
2024-12-17,2024-11-14, 00077E00700000  ,"52,5",VIVIENDA                 
2024-12-18,2024-07-24,83702100000,"104,79",VIVIENDA                 
2024-12-18,2024-10-8, 00804A03600000  ,"30,11",QUINCHO                  
2024-12-18,2024-10-25,91400600000,"96,72",VIVIENDA                 
2024-12-18,2024-10-28, 01073F00900000  ,"149,6",VIVIENDA                 
2024-12-19,2024-05-16, 00076A02100000  ,"201,11",COCHERA                  
2024-12-19,2024-09-30,109900500000,"159,88",VIVIENDA                 
2024-12-19,2024-10-8,75303200000,"67,17",10M2  POR UNICA VEZ      
2024-12-20,2023-05-31, 00794B00700000  ,204,VIVIENDA                 
2024-12-20,2024-10-10,84900900000,"212,79",REGULARIZAR              
2024-12-20,2024-10-30,41001700000,"244,01",LOCAL COMERCIAL          
2024-12-20,2024-11-4,37700100000,"339,52",VIVIENDA                 
2024-12-23,2023-10-24,105500700000,"19849,26",INDUSTRIA                
2024-12-23,2023-11-1,105500600000,"19414,86",INDUSTRIA                
2024-12-23,2024-08-2,127100600000,"244,98",VIVIENDA                 
2024-12-23,2024-08-22,31302100000,"225,4",VIVIENDA                 
2024-12-23,2024-10-8, 00747G00500000  ,"62,85",VIVIENDA                 
2024-12-23,2024-10-23, 00759A02500000  ,"99,6",VIVIENDA PREFABRICADA    
2024-12-23,2024-11-19,85901800000,"80,5",CONS VIVIENDA            
2024-12-26,2024-01-25,126702800000,"353,7",VIVIENDA                 
2024-12-26,2024-05-16,59802700002,"602,04",LOCAL COMER VIV          
2024-12-26,2024-08-2,93201600000,"157,89",REG VIVIENDA             
2024-12-26,2024-10-10,24702900000,"121,46",CONFORME A OBRA          
2024-12-26,2024-11-20,41102600000,"189,13",AMPL. A CONSTRUIR        
2024-12-27,2024-06-6, 00104C01000000  ,"79,42",AMPLIACION               
2024-12-27,2024-09-23,55400100000,"349,29",LOCAL COMERCIAL          
2024-12-27,2024-10-8,106901900000,"140,02",CONFORME A OBRA          
2024-12-27,2024-10-10, 0930A101400000  ,"277,99",VIVIENDA                 
2024-12-27,2024-10-10,19601100000,"206,47",VIVIENDAS                
2024-12-27,2024-10-29, 00548D02600000  ,"212,53",DEMOLICION PARCIAL       
2024-12-30,2024-02-15,70600500000,"339,38",DEPOSITO                 
2024-12-30,2024-06-10,79603100000,"1770,76",REG AMP VIVIENDA         
