genero,localidad,tipo_tramite,clase,fecha_otorgamiento,fecha_inicio_tramite,fecha_vencimiento,estado_licencia
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",29/may/2025,19/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",29/may/2025,19/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,29/may/2025,19/may/2025,29/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,29/may/2025,29/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,B.2,29/may/2025,29/may/2025,29/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2, G.1",29/may/2025,29/may/2025,29/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,29/may/2025,29/may/2025,29/may/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/may/2025,29/may/2025,29/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",29/may/2025,29/may/2025,29/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/may/2025,29/may/2025,29/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.1",30/may/2025,27/mar/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1, G.1, G.2",30/may/2025,6/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",30/may/2025,8/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,12/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",30/may/2025,13/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",30/may/2025,14/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",30/may/2025,14/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,20/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",30/may/2025,26/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",30/may/2025,28/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1",30/may/2025,29/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,29/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,B.2,30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,30/may/2025,30/may/2025,30/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,30/may/2025,30/may/2025,30/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",30/may/2025,30/may/2025,30/may/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",30/may/2025,30/may/2025,30/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.3, B.2, D.3",30/may/2025,30/may/2025,30/may/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,30/may/2025,30/may/2025,30/may/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,30/may/2025,30/may/2025,30/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, D.3",30/may/2025,30/may/2025,30/may/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,30/may/2025,30/may/2025,30/may/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,2/jun/2025,20/feb/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",2/jun/2025,21/abr/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,2/jun/2025,13/may/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",2/jun/2025,15/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",2/jun/2025,22/may/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",2/jun/2025,22/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",2/jun/2025,26/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,30/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",2/jun/2025,30/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,30/may/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,30/may/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"A.3, E.1",2/jun/2025,2/jun/2025,2/may/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1, G.1",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1, E.1",2/jun/2025,2/jun/2025,2/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,D.1,2/jun/2025,2/jun/2025,2/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,2/jun/2025,2/jun/2025,2/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,2/jun/2025,2/jun/2025,2/oct/2025,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",3/jun/2025,29/oct/2024,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",3/jun/2025,22/may/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",3/jun/2025,27/may/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",3/jun/2025,29/may/2025,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,3/jun/2025,30/may/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, D.3",3/jun/2025,2/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",3/jun/2025,2/jun/2025,3/dic/2025,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,3/jun/2025,2/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,3/jun/2025,2/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"E.1, G.1, G.2",3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,E.1,3/jun/2025,3/jun/2025,21/nov/2025,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"E.1, E.2",3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"E.1, G.1",3/jun/2025,3/jun/2025,3/oct/2025,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,D.1,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,B.2,3/jun/2025,3/jun/2025,20/may/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,3/jun/2025,3/jun/2025,3/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,D.1,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.2, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, G.1, G.2",3/jun/2025,3/jun/2025,3/oct/2025,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, D.1",3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",3/jun/2025,3/jun/2025,3/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,4/jun/2025,26/ago/2024,4/jun/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"A.2.2, D.1, D.3",4/jun/2025,27/may/2025,4/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",4/jun/2025,28/may/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"E.1, E.2",4/jun/2025,30/may/2025,4/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",4/jun/2025,3/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2, D.3",4/jun/2025,4/jun/2025,4/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,4/jun/2025,4/jun/2025,4/oct/2025,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,DUPLICADO POR CAMBIO DE DATOS,"A.2.1, B.1",4/jun/2025,4/jun/2025,17/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,A.2.2,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, E.2, G.1",4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",4/jun/2025,4/jun/2025,4/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, D.1",4/jun/2025,4/jun/2025,4/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, D.1",4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
