id_beneficiario,condicion_sorteo,tipo_sorteo,edad_titular_inscripcion,genero_titular_inscripcion,situacion_habitacional,cantidad_integrantes_grupo_familiar,integrantes_grupo_familiar_masculino,integrantes_grupo_familiar_femenino
409,TITULAR,INDIVIDUAL - GENERAL,37,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
3410,TITULAR,INDIVIDUAL - GENERAL,22,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
4202,TITULAR,INDIVIDUAL - GENERAL,33,FEMENINO,PROPIEDAD ALQUILADA,NO_APLICA,NO_APLICA,NO_APLICA
1192,TITULAR,INDIVIDUAL - GENERAL,26,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
2580,TITULAR,INDIVIDUAL - GENERAL,28,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
2462,SUPLENTE,INDIVIDUAL - GENERAL,57,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
5588,SUPLENTE,INDIVIDUAL - GENERAL,30,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
3701,SUPLENTE,INDIVIDUAL - GENERAL,26,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
3707,SUPLENTE,INDIVIDUAL - GENERAL,29,MASCULINO,PROPIEDAD ALQUILADA,NO_APLICA,NO_APLICA,NO_APLICA
1447,SUPLENTE,INDIVIDUAL - GENERAL,21,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
5177,SUPLENTE,INDIVIDUAL - GENERAL,27,FEMENINO,PROPIEDAD ALQUILADA,NO_APLICA,NO_APLICA,NO_APLICA
6325,SUPLENTE,INDIVIDUAL - CUPO PERSONA CON DISCAPACIDAD,20,MASCULINO,PROPIEDAD PRESTADA O CEDIDA,NO_APLICA,NO_APLICA,NO_APLICA
1237,SUPLENTE,INDIVIDUAL - CUPO PERSONA CON DISCAPACIDAD,29,MASCULINO,PROPIEDAD PRESTADA O CEDIDA,NO_APLICA,NO_APLICA,NO_APLICA
6331,SUPLENTE,INDIVIDUAL - GENERAL,32,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
93,SUPLENTE,INDIVIDUAL - GENERAL,32,MASCULINO,PROPIEDAD ALQUILADA,NO_APLICA,NO_APLICA,NO_APLICA
1641,SUPLENTE,INDIVIDUAL - CUPO PERSONA CON DISCAPACIDAD,20,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
963,SUPLENTE,INDIVIDUAL - GENERAL,28,MASCULINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
2401,SUPLENTE,INDIVIDUAL - CUPO PERSONA CON DISCAPACIDAD,59,FEMENINO,PROPIEDAD COMPARTIDA CON FAMILIA U OTROS,NO_APLICA,NO_APLICA,NO_APLICA
6020,SUPLENTE,INDIVIDUAL - GENERAL,36,FEMENINO,PROPIEDAD PRESTADA O CEDIDA,NO_APLICA,NO_APLICA,NO_APLICA
6156,SUPLENTE,INDIVIDUAL - CUPO PERSONA CON DISCAPACIDAD,35,MASCULINO,PROPIEDAD PRESTADA O CEDIDA,NO_APLICA,NO_APLICA,NO_APLICA
